timestamp,close,high,low,trade_count,open,volume,vwap
2026-02-19 04:12:00-05:00,200.25,200.55,200.07,140,200.54,3833,200.217145
2026-02-19 04:33:00-05:00,199.7,200.0,199.0,303,200.0,9068,199.401402
2026-02-19 04:54:00-05:00,198.6,199.5,198.59,174,199.5,12481,199.139676
2026-02-19 05:15:00-05:00,198.64,199.09,198.4,95,199.07,2802,198.755538
2026-02-19 05:36:00-05:00,198.87,199.2,198.7,176,198.7,4316,198.95024
2026-02-19 05:57:00-05:00,199.2,199.23,199.0,166,199.0,4512,199.115015
2026-02-19 06:18:00-05:00,199.69,199.7,199.38,135,199.39,3619,199.564419
2026-02-19 06:39:00-05:00,199.74,199.78,199.39,184,199.49,9427,199.577133
2026-02-19 07:00:00-05:00,199.85,199.85,199.1,343,199.6,11325,199.478253
2026-02-19 07:21:00-05:00,200.73,200.73,199.76,567,199.8,20389,200.357932
2026-02-19 07:42:00-05:00,201.26,201.7,198.45,3791,200.68,123128,200.383743
2026-02-19 08:03:00-05:00,200.58,200.9411,200.22,1073,200.8,49807,200.534203
2026-02-19 08:24:00-05:00,200.68,201.11,200.0,1288,200.6089,61642,200.548601
2026-02-19 08:45:00-05:00,200.0,200.79,200.0,1126,200.6,41879,200.363257
2026-02-19 09:06:00-05:00,200.0,200.52,199.51,1116,199.75,45776,199.970492
2026-02-19 09:27:00-05:00,199.51,201.53,198.2939,31816,200.13,2321331,200.042197
2026-02-19 09:48:00-05:00,202.4118,203.0,199.05,29986,199.505,2281415,201.854835
2026-02-19 10:09:00-05:00,201.915,203.37,201.0301,23819,202.5189,1786915,202.178584
2026-02-19 10:30:00-05:00,201.98,204.1,201.84,23184,201.91,1727192,203.204648
