timestamp,close,high,low,trade_count,open,volume,vwap
2026-03-04 04:03:00-05:00,301.94,302.0,300.89,758,301.23,15578,301.410772
2026-03-04 04:24:00-05:00,302.32,302.33,301.7,428,301.8,9409,302.103076
2026-03-04 04:45:00-05:00,302.68,302.9,302.45,562,302.46,9709,302.690416
2026-03-04 05:06:00-05:00,303.1,304.33,302.74,1491,302.74,27116,303.614649
2026-03-04 05:27:00-05:00,303.58,304.18,303.25,398,303.25,8149,303.64601
2026-03-04 05:48:00-05:00,303.72,303.97,303.3,644,303.31,10146,303.556752
2026-03-04 06:09:00-05:00,304.3,304.47,303.62,421,303.62,8887,304.235311
2026-03-04 06:30:00-05:00,303.02,303.91,303.0,711,303.91,8317,303.417718
2026-03-04 06:51:00-05:00,302.88,303.47,302.88,557,303.34,9898,303.062524
2026-03-04 07:12:00-05:00,301.62,303.03,301.61,1416,303.03,20590,302.157455
2026-03-04 07:33:00-05:00,302.05,302.29,301.64,505,301.83,8210,302.015992
2026-03-04 07:54:00-05:00,303.91,304.54,298.41,15147,302.3,220742,301.774912
2026-03-04 08:15:00-05:00,303.64,304.0,303.38,1848,304.0,38870,303.567858
2026-03-04 08:36:00-05:00,303.89,304.25,303.5,1936,303.5,36191,303.923542
2026-03-04 08:57:00-05:00,304.53,304.62,303.83,2476,304.16,91867,304.147524
2026-03-04 09:18:00-05:00,301.97,304.75,300.75,49446,304.44,2059546,302.231659
2026-03-04 09:39:00-05:00,303.0,303.92,301.21,61307,301.99,2073406,302.802092
2026-03-04 10:00:00-05:00,304.125,304.25,301.93,61123,303.01,2016328,303.210045
2026-03-04 10:21:00-05:00,303.78,305.47,303.6,59949,304.145,1779181,304.441686
