timestamp,close,high,low,trade_count,open,volume,vwap
2025-04-11 04:18:00-04:00,88.25,89.01,88.02,655,89.01,36768,88.427615
2025-04-11 04:39:00-04:00,88.15,88.49,87.89,429,88.44,23561,88.177733
2025-04-11 05:00:00-04:00,88.32,88.47,87.94,273,88.16,10349,88.203685
2025-04-11 05:21:00-04:00,88.81,88.85,88.18,254,88.27,15559,88.556672
2025-04-11 05:42:00-04:00,89.37,89.56,88.63,431,88.63,21340,89.148932
2025-04-11 06:03:00-04:00,89.75,89.75,89.3,372,89.53,24117,89.438773
2025-04-11 06:24:00-04:00,89.98,90.51,89.61,542,89.65,44363,90.085043
2025-04-11 06:45:00-04:00,89.6,90.22,89.6,603,89.94,42313,89.817526
2025-04-11 07:06:00-04:00,89.4,89.93,89.21,377,89.51,23097,89.523254
2025-04-11 07:27:00-04:00,89.3,89.7,89.25,839,89.47,45764,89.489296
2025-04-11 07:48:00-04:00,89.59,90.99,88.87,2887,89.28,170845,89.82803
2025-04-11 08:09:00-04:00,89.71,89.86,89.46,665,89.63,200478,89.643439
2025-04-11 08:30:00-04:00,90.5,90.7,89.73,2470,89.8,185209,90.26162
2025-04-11 08:51:00-04:00,90.01,90.82,89.97,2619,90.5,230445,90.39321
2025-04-11 09:12:00-04:00,91.325,92.0786,89.76,18412,90.01,2110857,91.082985
2025-04-11 09:33:00-04:00,93.945,94.76,90.75,76197,91.31,7197331,93.042968
2025-04-11 09:54:00-04:00,93.3496,94.38,92.47,47239,93.96,4361301,93.358266
2025-04-11 10:15:00-04:00,91.81,93.6797,90.92,45984,93.355,4325650,91.99307
