timestamp,symbol,high,low,close,volume,vwap,trade_count
2025-07-10 09:30:00,BTCM,6.97,6.86,6.945,2683,6.923429,23
2025-07-10 09:31:00,BTCM,7.485,6.98,7.305,12657,7.164072,118
2025-07-10 09:32:00,BTCM,7.84,7.39,7.78,14291,7.71956,183
2025-07-10 09:33:00,BTCM,7.98,7.61,7.85,4467,7.723462,76
2025-07-10 09:34:00,BTCM,7.8,7.59,7.795,3364,7.7496,54
2025-07-10 09:35:00,BTCM,7.79,7.48,7.48,3961,7.604794,51
2025-07-10 09:36:00,BTCM,7.88,7.45,7.61,2179,7.546624,26
2025-07-10 09:37:00,BTCM,7.68,7.05,7.17,2251,7.396033,32
2025-07-10 09:38:00,BTCM,7.365,7.18,7.21,2677,7.277923,30
2025-07-10 09:39:00,BTCM,7.28,6.9,6.92,3877,7.012696,57
2025-07-10 09:40:00,BTCM,7.13,6.74,7.095,8473,6.907773,89
2025-07-10 09:41:00,BTCM,7.2,7.06,7.165,4252,7.117701,53
2025-07-10 09:42:00,BTCM,7.34,7.17,7.3,2214,7.270556,20
2025-07-10 09:43:00,BTCM,7.32,7.25,7.25,450,7.28,4
2025-07-10 09:44:00,BTCM,7.06,6.89,6.95,907,6.981927,9
2025-07-10 09:45:00,BTCM,7.115,6.86,7.0,6287,7.03899,39
2025-07-10 10:08:00,BTCM,5.855,5.695,5.76,1554,5.771358,17
2025-07-10 10:09:00,BTCM,5.795,5.73,5.78,300,5.768333,3
2025-07-10 10:10:00,BTCM,5.83,5.83,5.83,100,5.83,1
2025-07-10 10:11:00,BTCM,5.78,5.78,5.78,100,5.78,1
2025-07-10 10:12:00,BTCM,5.74,5.72,5.72,298,5.732,6
2025-07-10 10:13:00,BTCM,5.82,5.69,5.69,516,5.7575,8
2025-07-10 10:14:00,BTCM,5.68,5.24,5.245,1258,5.449504,19
2025-07-10 10:15:00,BTCM,5.41,5.31,5.4,3340,5.372918,29
2025-07-10 10:16:00,BTCM,5.33,5.33,5.33,222,5.33,5
2025-07-10 10:17:00,BTCM,5.3,5.085,5.1,8895,5.151515,78
2025-07-10 10:18:00,BTCM,5.15,5.07,5.07,1619,5.10375,27
2025-07-10 10:19:00,BTCM,5.09,5.09,5.09,181,5.09,3
2025-07-10 10:20:00,BTCM,5.1,5.05,5.07,732,5.073333,9
2025-07-10 10:21:00,BTCM,5.095,4.9,4.92,1805,5.025348,20
2025-07-10 10:22:00,BTCM,4.885,4.875,4.875,360,4.88,4
2025-07-10 10:24:00,BTCM,4.88,4.84,4.84,280,4.86,3
2025-07-10 10:26:00,BTCM,5.075,4.985,5.05,891,5.035,9
2025-07-10 10:27:00,BTCM,5.185,5.04,5.185,6377,5.11836,55
2025-07-10 10:28:00,BTCM,5.305,5.25,5.25,1377,5.270281,17
2025-07-10 10:29:00,BTCM,5.21,5.21,5.21,200,5.21,2
2025-07-10 10:30:00,BTCM,5.19,5.15,5.19,322,5.165,5
2025-07-10 10:31:00,BTCM,5.13,5.06,5.13,896,5.100045,8
2025-07-10 10:32:00,BTCM,5.11,5.07,5.11,246,5.09,4
2025-07-10 10:33:00,BTCM,5.3,5.165,5.3,825,5.239167,11
2025-07-10 10:34:00,BTCM,5.36,5.33,5.36,250,5.348,2
2025-07-10 10:36:00,BTCM,5.47,5.46,5.47,700,5.465714,3
2025-07-10 10:41:00,BTCM,5.29,5.28,5.28,300,5.283333,3
2025-07-10 10:47:00,BTCM,5.44,5.32,5.44,550,5.36,5
2025-07-10 10:48:00,BTCM,5.415,5.415,5.415,202,5.415,3
2025-07-10 10:50:00,BTCM,5.53,5.475,5.475,325,5.5025,5
2025-07-10 10:52:00,BTCM,5.45,5.45,5.45,100,5.45,1
2025-07-10 10:53:00,BTCM,5.48,5.48,5.48,100,5.48,1
2025-07-10 10:55:00,BTCM,5.41,5.41,5.41,300,5.41,2
2025-07-10 10:56:00,BTCM,5.415,5.25,5.25,2046,5.288603,19
2025-07-10 10:57:00,BTCM,5.37,5.28,5.37,500,5.334,3
2025-07-10 10:58:00,BTCM,5.44,5.345,5.425,1618,5.386667,16
