timestamp,symbol,high,low,close,volume,vwap,trade_count
2025-07-10 09:34:00,AIRI,3.77,3.63,3.63,864,3.68,13
2025-07-10 09:35:00,AIRI,3.74,3.67,3.67,366,3.696667,5
2025-07-10 09:36:00,AIRI,3.64,3.64,3.64,656,3.64,5
2025-07-10 09:39:00,AIRI,3.78,3.78,3.78,373,3.78,8
2025-07-10 09:41:00,AIRI,3.69,3.69,3.69,100,3.69,1
2025-07-10 09:42:00,AIRI,3.82,3.8,3.82,200,3.81,2
2025-07-10 09:43:00,AIRI,3.73,3.73,3.73,315,3.73,7
2025-07-10 09:44:00,AIRI,3.79,3.79,3.79,100,3.79,1
2025-07-10 09:45:00,AIRI,3.82,3.82,3.82,255,3.82,3
2025-07-10 09:46:00,AIRI,3.82,3.82,3.82,400,3.82,2
2025-07-10 09:48:00,AIRI,4.0,3.86,3.99,2119,3.948489,20
2025-07-10 09:49:00,AIRI,4.03,3.99,4.03,784,4.006667,13
2025-07-10 09:50:00,AIRI,3.99,3.99,3.99,299,3.99,4
2025-07-10 09:51:00,AIRI,3.95,3.93,3.93,234,3.94,4
2025-07-10 09:52:00,AIRI,3.95,3.95,3.95,200,3.95,2
2025-07-10 09:53:00,AIRI,3.95,3.91,3.91,500,3.926,5
2025-07-10 09:54:00,AIRI,3.92,3.92,3.92,151,3.92,3
