timestamp,close,high,low,trade_count,open,volume,vwap
2025-04-21 04:03:00-04:00,86.28,86.5,86.03,286,86.5,11895,86.271669
2025-04-21 04:24:00-04:00,86.25,86.41,86.24,132,86.25,6633,86.298709
2025-04-21 04:45:00-04:00,86.13,86.27,86.1,135,86.21,8130,86.198171
2025-04-21 05:06:00-04:00,86.08,86.15,85.86,457,86.15,22316,85.987107
2025-04-21 05:27:00-04:00,86.02,86.12,86.0,96,86.06,2518,86.031345
2025-04-21 05:48:00-04:00,86.2,86.2,86.1,186,86.13,9017,86.142388
2025-04-21 06:09:00-04:00,85.6,86.14,85.6,495,86.1,27391,85.891016
2025-04-21 06:30:00-04:00,85.76,85.83,85.75,90,85.78,6978,85.79384
2025-04-21 06:51:00-04:00,85.68,86.19,85.68,494,85.76,21421,85.875353
2025-04-21 07:12:00-04:00,85.42,85.79,85.31,525,85.79,24352,85.547872
2025-04-21 07:33:00-04:00,85.45,85.63,85.32,496,85.59,27799,85.441701
2025-04-21 07:54:00-04:00,85.55,86.55,85.285,1967,85.4,98367,85.846112
2025-04-21 08:15:00-04:00,85.52,85.64,85.43,520,85.51,34190,85.53751
2025-04-21 08:36:00-04:00,85.44,85.6,85.32,712,85.5,33681,85.497409
2025-04-21 08:57:00-04:00,85.346,85.5355,85.25,800,85.43,27119,85.34855
2025-04-21 09:18:00-04:00,85.86,86.22,85.2501,22352,85.45,1718795,85.825731
2025-04-21 09:39:00-04:00,84.815,85.9984,84.775,32883,85.85,2668177,85.257322
2025-04-21 10:00:00-04:00,84.71,85.179,84.51,27014,84.82,2315113,84.814825
2025-04-21 10:21:00-04:00,85.6913,85.8,84.64,19492,84.69,1703069,85.145886
