symbol,company_name,float,price,volume,percent_change,dollar_volume,day_range,timestamp,trades,avg_volume_5d,avg_range_5d,volume_surge_detected,volume_surge_ratio
RBB,RBB Bancorp,13643143,19.29,26508,-0.206932229694771,511339.32,0.279999999999998,2025-11-12T00:00:00-05:00,,40163.6,0.327999999999999,False,
PETS,PetMed Express,13659402,2.9,170994,7.80669144981413,495882.6,0.24,2025-11-12T00:00:00-05:00,,144221.4,0.15908,False,
SURG,SurgePays,13695912,2.43,484629,-14.7368421052632,1177648.47,0.48,2025-11-12T00:00:00-05:00,,246231.6,0.28094,False,
FVCB,FVCBankcorp,13813847,12.57,15849,1.53473344103392,199221.93,0.34,2025-11-12T00:00:00-05:00,,11765.2,0.228,False,
SRTS,Sensus Healthcare,13887222,4.6,182848,9.26365795724465,841100.8,0.43,2025-11-12T00:00:00-05:00,,233131.8,0.46662,False,
SHIP,Seanergy Maritime Holdings,13948984,8.8,130453,0,1147986.4,0.34,2025-11-12T00:00:00-05:00,,98044.6,0.24988,False,
RRGB,Red Robin Gourmet Burgers,13961618,4.38,283258,-0.454545454545465,1240670.04,0.25,2025-11-12T00:00:00-05:00,,512075.4,0.384,False,
MRAM,Everspin Technologies,13967159,8.99,177049,-2.17627856365614,1591670.51,0.409999999999998,2025-11-12T00:00:00-05:00,,313714,0.65902,False,
RMR,The RMR Group,14094119,15.6,166988,0.257069408740354,2605012.8,0.200000000000001,2025-11-12T00:00:00-05:00,,183903.4,0.306,False,
ETHM,Dynamix,14142757,10.3,102444,-0.0969932104752647,1055173.2,0.0473000000000017,2025-11-12T00:00:00-05:00,,113096.4,0.0554600000000001,False,
USCB,USCB Financial Holdings,14209770,17.91,20646,0.336134453781505,369769.86,0.32,2025-11-12T00:00:00-05:00,,44163.6,0.389,False,
JACK,Jack In The Box,14316535,15.15,1191352,1.06737825216811,18048982.8,0.6435,2025-11-12T00:00:00-05:00,,1151223.8,1.1551,False,
OPRX,OptimizeRx,14340067,16.15,253488,1.63624921334171,4093831.2,0.509900000000002,2025-11-12T00:00:00-05:00,,501393.2,1.4755,False,
QUIK,QuickLogic,14344018,6.22,428574,-13.2496513249651,2665730.28,1.15,2025-11-12T00:00:00-05:00,,198124.4,0.53204,False,
GIFI,Gulf Island Fabrication,14470266,11.78,441790,-0.0848176420695487,5204286.2,0.00999999999999979,2025-11-12T00:00:00-05:00,,502548.6,0.0635999999999997,False,
RAAQ,Real Asset Acquisition Corp. Class A Ordinary Share,14530020,10.35,5424,0,56138.4,0.0600000000000005,2025-11-12T00:00:00-05:00,,2688.6,0.0530000000000005,False,
NTWO,Newbury Street II Acquisition,14613800,10.35,0,0,0,0,2025-11-12T00:00:00-05:00,,0,0,False,
ISSC,Innovative Solutions and Support,14696423,8.89,141629,-0.447928331466956,1259081.81,0.200000000000001,2025-11-12T00:00:00-05:00,,182223,0.2836,False,
NEXM,NEXMETALS MINING CORP. Common,14785835,3.99,72220,4.7244094488189,288157.8,0.24,2025-11-12T00:00:00-05:00,,81830.2,0.205,False,
GAIA,Gaia,14868072,4.36,23899,0.460829493087568,104199.64,0.1499,2025-11-12T00:00:00-05:00,,36011,0.19762,False,
WNEB,Western New England Bancorp,14919980,11.83,41416,-0.420875420875427,489951.28,0.247,2025-11-12T00:00:00-05:00,,34123.4,0.1836,False,
XGN,Exagen,14922744,9.59,270500,4.01301518438177,2594095,0.469999999999999,2025-11-12T00:00:00-05:00,,469837.8,0.679999999999999,False,
MFIN,Medallion Financial,15067230,9.985,36360,-0.399002493765595,363054.6,0.218500000000001,2025-11-12T00:00:00-05:00,,37747.6,0.2794,False,
RSVR,Reservoir Media,15234177,7.29,54806,-0.13698630136986,399535.74,0.28,2025-11-12T00:00:00-05:00,,48929.8,0.20122,False,
FBYD,Falcon's Beyond Global,15279599,12.14,44097,-8.85885885885886,535337.58,2.18,2025-11-12T00:00:00-05:00,,56943.8,1.31072,False,
KIDS,OrthoPediatrics,15485251,16.99,133461,-1.27832655432889,2267502.39,0.664999999999999,2025-11-12T00:00:00-05:00,,144911.8,0.618,False,
WSBF,"Waterstone Financial, Inc. Common Stock (MD)",15516852,15.54,38501,-0.0643086816720358,598305.54,0.403599999999999,2025-11-12T00:00:00-05:00,,35565.6,0.26274,False,
RDIB,Reading International,15596535,11.5,9576,4.8313582497721,110124,0.73,2025-11-12T00:00:00-05:00,,2156.4,0.146,False,
WEST,Westrock Coffee Company,15630445,3.92,725134,-6.4439140811456,2842525.28,0.48,2025-11-12T00:00:00-05:00,,885549.4,0.4388,False,
SOHOO,Sotherly Hotels Inc. 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock,15655562,17.48,4011,-0.455580865603635,70112.28,0.0399999999999992,2025-11-12T00:00:00-05:00,,33615.4,0.254,False,
AIRO,AIRO Group Holdings,15863103,13.37,453598,-1.90755685986795,6064605.26,0.635299999999999,2025-11-12T00:00:00-05:00,,526441.4,0.90706,False,
MPAA,Motorcar Parts  of America,16101527,13.49,256250,3.45092024539878,3456812.5,0.6,2025-11-12T00:00:00-05:00,,333043.4,1.477,False,
FERA,Fifth Era Acquisition Corp I,16273362,10.42,0,0,0,0,2025-11-12T00:00:00-05:00,,1065.6,0.0200199999999999,False,
RILY,B. Riley Financial,16303035,5.59,422731,-1.92982456140351,2363066.29,0.375,2025-11-12T00:00:00-05:00,,687773.4,0.492,False,
RILYL,"B. Riley Financial, Inc. Depositary Shares each representing 1/1000th in a share of 7.375% Series B Cumulative Perpetual Preferred Stock, par value $0.0001",16303035,5.85,14687,4.65116279069767,85918.95,0.76,2025-11-12T00:00:00-05:00,,9086,0.6395,False,
RILYP,"B. Riley Financial, Inc. Depositary Shares, each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock",16303035,5.3701,9782,-0.754033524921916,52530.3182,0.5,2025-11-12T00:00:00-05:00,,8767.6,0.518,False,
ABVE,Above Food Ingredients,16312438,2.65,1672687,3.92156862745098,4432620.55,0.36,2025-11-12T00:00:00-05:00,,1849334,0.46518,False,
GAMB,Gambling.com Group,16398535,6.83,1065625,-0.146198830409354,7278218.75,0.23,2025-11-12T00:00:00-05:00,,789634.6,0.258,False,
SNBR,Sleep Number,16433185,4.21,678421,-1.6355140186916,2856152.41,0.235,2025-11-12T00:00:00-05:00,,798333.2,0.332,False,
LMNR,Limoneira Co,16450298,13.64,73072,0.146842878120421,996702.08,0.459999999999999,2025-11-12T00:00:00-05:00,,65008.4,0.41858,False,
TSSI,TSS,16605210,16.16,1223261,0.310366232153946,19767897.76,1.02,2025-11-12T00:00:00-05:00,,1224612.8,1.1947,False,
SLP,Simulations Plus,16629622,17.33,144374,-1.36596471257827,2502001.42,0.510000000000002,2025-11-12T00:00:00-05:00,,479544.8,0.7556,False,
ACRV,Acrivon Therapeutics,16683130,2.28,1865455,10.1449275362319,4253237.4,0.315,2025-11-12T00:00:00-05:00,,781587.4,0.18116,False,
ADSE,ADS-TEC ENERGY,16687508,10.18,34513,-0.196078431372545,351342.34,0.66,2025-11-12T00:00:00-05:00,,18226.6,0.41,False,
OPAL,OPAL Fuels,16800675,2.285,98088,1.1061946902655,224131.08,0.1,2025-11-12T00:00:00-05:00,,287018.6,0.258,False,
GRAF,Graf Global,16873375,10.665,19250,-0.121745645251936,205301.25,0.0289000000000001,2025-11-12T00:00:00-05:00,,12379.2,0.0131799999999998,False,
LAKE,Lakeland Industries,16918106,16.66,75434,1.95838433292534,1256730.44,0.440000000000001,2025-11-12T00:00:00-05:00,,82214.2,0.65862,False,
AFCG,Advanced Flower Capital,17036284,3.26,235614,0.617283950617271,768101.64,0.1901,2025-11-12T00:00:00-05:00,,172085.4,0.14232,False,
FENC,Fennec Pharmaceuticals,17053595,7.78,76911,-1.76767676767676,598367.58,0.385000000000001,2025-11-12T00:00:00-05:00,,50127.6,0.42534,False,
IPCX,Inflection Point Acquisition Corp. III,17106702,10.24,538,0.490677134445542,5509.12,0,2025-11-12T00:00:00-05:00,,2048,0.0560000000000002,False,
PDLB,Ponce Financial Group,17128995,15.85,91672,1.66773572803079,1453001.2,0.3325,2025-11-12T00:00:00-05:00,,82710.2,0.47938,False,
VRA,Vera Bradley,17133374,2.71,483430,10.6122448979592,1310095.3,0.32,2025-11-12T00:00:00-05:00,,214070,0.1668,False,
PESI,Perma-Fix Environmental Services,17171243,13.81,309611,-10.3828682673589,4275727.91,2.09,2025-11-12T00:00:00-05:00,,356848.2,1.50696,False,
TASK,TaskUs,17260724,11.83,330424,-0.420875420875427,3908915.92,0.309999999999999,2025-11-12T00:00:00-05:00,,562032.4,0.6285,False,
TYRA,Tyra Biosciences,17293093,15.48,135728,2.3132848645076,2101069.44,0.890000000000001,2025-11-12T00:00:00-05:00,,185989.4,1.228,False,
NUAI,New Era Energy & Digital,17561126,4.97,9727119,12.9545454545454,48343781.43,0.8886,2025-11-12T00:00:00-05:00,,17570052.8,0.8847,False,
AMPG,Amplitech Group,17591041,2.6,428198,-4.76190476190476,1113314.8,0.2,2025-11-12T00:00:00-05:00,,512984.6,0.314,False,
BCAL,California BanCorp,17641703,18.93,114157,-0.734137388568435,2160992.01,0.254999999999999,2025-11-12T00:00:00-05:00,,127213,0.368,False,
FUFU,BitFuFu,17673958,2.92,5250973,-8.46394984326019,15332841.16,0.51,2025-11-12T00:00:00-05:00,,1112935,0.25614,False,
DGICB,Donegal Group,17710332,15.26,246,-5.04044803982577,3753.96,0,2025-11-12T00:00:00-05:00,,77.2,0,False,
SCVL,Shoe Carnival,17735673,16.94,338582,-0.645161290322577,5735579.08,0.690000000000001,2025-11-12T00:00:00-05:00,,429142.6,0.707,False,
AISP,Airship AI Holdings,17749894,3.91,1096397,-2.4937655860349,4286912.27,0.325,2025-11-12T00:00:00-05:00,,956447.2,0.31,False,
SOHU,Sohu.com,17755951,15.14,34811,1.20320855614973,527038.54,0.44,2025-11-12T00:00:00-05:00,,34487.4,0.416,False,
ETON,Eton Pharmaceuticals,17961044,17.46,206946,-1.13250283125707,3613277.16,0.869899999999998,2025-11-12T00:00:00-05:00,,440857.2,1.41236,False,
INFU,InfuSystem Holdings,17963357,10.43,141471,-0.191387559808608,1475542.53,0.459999999999999,2025-11-12T00:00:00-05:00,,206908,0.49498,False,
REFI,Chicago Atlantic Real Estate Finance,18037505,12.82,79408,-0.92735703245749,1018010.56,0.168999999999999,2025-11-12T00:00:00-05:00,,91598.2,0.2329,False,
SPOK,Spok Holdings,18138542,13.94,112875,0.649819494584837,1573477.5,0.195,2025-11-12T00:00:00-05:00,,147135,0.35386,False,
PCYO,Pure Cycle,18170804,11.23,45729,0.989208633093536,513536.67,0.2182,2025-11-12T00:00:00-05:00,,42634,0.13898,False,
OACC,Oaktree Acquisition Corp. III Life Sciences Class A Ordinary Share,18332353,10.6,110,0,1166,0,2025-11-12T00:00:00-05:00,,1016,0.00799999999999983,False,
GRRR,Gorilla Technology Group Inc. Ordinary shares,18337629,13.54,807689,-3.3547466095646,10936109.06,0.7799,2025-11-12T00:00:00-05:00,,855670.8,0.78136,False,
SEPN,Septerna,18368612,19.23,214881,-0.0519750519750416,4132161.63,0.965,2025-11-12T00:00:00-05:00,,233985.6,1.289,False,
KGEI,Kolibri Global Energy Inc. Common stock,18396574,4.01,127543,-4.29594272076374,511447.43,0.25,2025-11-12T00:00:00-05:00,,95999.6,0.1434,False,
EUDA,EUDA Health Holdings,18403184,2.95,22657,-5.75079872204472,66838.15,0.236,2025-11-12T00:00:00-05:00,,76366,0.3632,False,
RGC,Regencell Bioscience Holdings,18434546,13.68,138429,-5.91471801925722,1893708.72,0.800000000000001,2025-11-12T00:00:00-05:00,,116524.6,0.994000000000001,False,
VCIC,Vine Hill Capital Investment,18435707,10.97,16383,-0.181983621474063,179721.51,0.109999999999999,2025-11-12T00:00:00-05:00,,36921.2,0.139,False,
VCICW,Vine Hill Capital Investment Corp. Warrant,18435707,2,0,0,0,0,2025-11-12T00:00:00-05:00,,103788.2,0.0434,False,
NYXH,Nyxoah,18731297,5.89,52877,4.24778761061946,311445.53,0.37,2025-11-12T00:00:00-05:00,,35166.2,0.273,False,
ENGN,enGene Holdings,18938908,8.68,2196574,-1.58730158730159,19066262.32,1.18,2025-11-12T00:00:00-05:00,,10835523.2,1.13652,False,
WHWK,Whitehawk Therapeutics,18950786,2.23,144744,0,322779.12,0.085,2025-11-12T00:00:00-05:00,,231520.6,0.1385,False,
TVA,Texas Ventures Acquisition III Corp Class A Ordinary Share,18999900,11.12,50542,0,562027.04,0.242500000000002,2025-11-12T00:00:00-05:00,,75485,0.19648,False,
IDN,Intellicheck,19039615,4.48,189309,-0.444444444444435,848104.32,0.22,2025-11-12T00:00:00-05:00,,108419.4,0.26094,False,
XBIT,XBiotech,19081661,2.77,244049,-5.78231292517007,676015.73,0.4,2025-11-12T00:00:00-05:00,,581596.6,0.398,False,
FRST,Primis Financial,19246032,10.79,66404,-1.55109489051096,716499.16,0.359999999999999,2025-11-12T00:00:00-05:00,,59002.2,0.262,False,
AUDC,AudioCodes,19263934,9.77,249356,3.49576271186441,2436208.12,0.440799999999999,2025-11-12T00:00:00-05:00,,183147.8,0.41382,False,
INVE,Identiv,19277385,3.72,32847,0.813008130081308,122190.84,0.16,2025-11-12T00:00:00-05:00,,87230.2,0.28338,False,
FBLA,FB Bancorp,19359218,12.27,70111,0.987654320987648,860261.97,0.24,2025-11-12T00:00:00-05:00,,57519.8,0.172000000000001,False,
TVAI,Thayer Ventures Acquisition Corporation II,19360442,10.06,67876,-0.09335213617494,682832.56,9.99999999997669E-05,2025-11-12T00:00:00-05:00,,13800.2,0.00256000000000007,False,
ESGL,ESGL Holdings,19363471,3.7299,286,-0.535999999999994,1066.7514,0,2025-11-12T00:00:00-05:00,,710.8,0.122,False,
TRDA,Entrada Therapeutics,19389268,8.01,323147,4.02597402597402,2588407.47,0.704999999999999,2025-11-12T00:00:00-05:00,,284837.8,0.69198,False,
OSS,One Stop Systems,19518008,5.54,343285,-1.24777183600714,1901798.9,0.35,2025-11-12T00:00:00-05:00,,523647.6,0.45996,False,
RPID,Rapid Micro Biosystems,19659766,4.14,326581,10.1063829787234,1352045.34,0.57,2025-11-12T00:00:00-05:00,,158129.4,0.348,False,
LFCR,Lifecore Biomedical,19838916,8.22,347590,6.20155038759691,2857189.8,0.74,2025-11-12T00:00:00-05:00,,201606.6,0.57588,False,
ADUR,Aduro Clean Technologies,19856850,11.84,176333,1.36986301369863,2087782.72,1.09,2025-11-12T00:00:00-05:00,,285632.8,1.2113,False,
MSBI,Midland States Bancorp,20014868,16.08,157770,-0.309981401115937,2536941.6,0.380000000000001,2025-11-12T00:00:00-05:00,,147724,0.36,False,
PHUN,Phunware,20117680,2.28,174251,-0.869565217391305,397292.28,0.0850000000000004,2025-11-12T00:00:00-05:00,,156787.2,0.0990000000000001,False,
TTEC,TTEC Holdings,20146655,2.88,639158,5.10948905109488,1840775.04,0.2117,2025-11-12T00:00:00-05:00,,735702.2,0.30456,False,
ABVC,ABVC BioPharma,20163210,2.99,64163,3.46020761245675,191847.37,0.12,2025-11-12T00:00:00-05:00,,52662,0.12008,False,
FRBA,First Bank,20257847,15.74,95190,-0.0634920634920621,1498290.6,0.539899999999999,2025-11-12T00:00:00-05:00,,52895.8,0.3559,False,
PAL,Proficient Auto Logistics,20280538,8.55,1251034,29.9392097264438,10696340.7,1.36,2025-11-12T00:00:00-05:00,,404396.4,0.695,False,
TITN,Titan Machinery,20286760,16.58,99640,2.28254164096235,1652031.2,0.390000000000001,2025-11-12T00:00:00-05:00,,123406,0.542000000000001,False,
VINP,Vinci Compass Investments Ltd. Class A Common,20448896,12.18,56522,0.578034682080927,688437.96,0.130000000000001,2025-11-12T00:00:00-05:00,,73168.8,0.36424,False,
GHRS,GH Research,20467219,15,552680,5.48523206751054,8290200,1.15,2025-11-12T00:00:00-05:00,,355131.4,0.9415,False,
BACQ,Inflection Point Acquisition Corp. IV,20623303,10.58,352350,-0.657276995305167,3727863,0.17,2025-11-12T00:00:00-05:00,,588409.4,0.154,False,
KROS,Keros Therapeutics,20627357,17.47,1902987,3.37278106508876,33245182.89,0.702500000000001,2025-11-12T00:00:00-05:00,,1545221.6,0.818500000000001,False,
DRDB,Roman DBDR Acquisition Corp. II Ordinary shares,20764400,10.4609,145868,0.200191570881236,1525910.5612,0.0200000000000014,2025-11-12T00:00:00-05:00,,82796.8,0.0140000000000004,False,
ZENA,ZenaTech,20829374,4.08,1861500,5.69948186528498,7594920,0.39,2025-11-12T00:00:00-05:00,,2945682.4,0.4,False,
CARE,Carter Bankshares,21262093,17.58,56953,0,1001233.74,0.344999999999999,2025-11-12T00:00:00-05:00,,54459.2,0.306999999999999,False,
INNV,InnovAge Holding,21383394,5.69,750922,4.98154981549816,4272746.18,0.9199,2025-11-12T00:00:00-05:00,,365607.6,0.74596,False,
TTGT,TechTarget,21834982,5.14,556919,0.587084148727972,2862563.66,0.3899,2025-11-12T00:00:00-05:00,,717147.8,0.49198,False,
VTGN,VistaGen Therapeutics,21935310,4.07,253580,0.99255583126551,1032070.6,0.19,2025-11-12T00:00:00-05:00,,363769.8,0.248,False,
LNKB,LINKBANCORP,21961745,7.73,600353,3.75838926174497,4640728.69,0.28,2025-11-12T00:00:00-05:00,,148276,0.20098,False,
TBPH,Theravance Biopharma,22041825,17.78,747645,-3.89189189189189,13293128.1,0.639999999999997,2025-11-12T00:00:00-05:00,,616969.6,1.076,False,
NPCE,Neuropace,22097683,13.5,183572,0.0741289844329117,2478222,0.65,2025-11-12T00:00:00-05:00,,246411.8,0.62654,False,
FBIO,Fortress Biotech,22168184,2.62,217673,-2.23880597014926,570303.26,0.12,2025-11-12T00:00:00-05:00,,231229.2,0.1356,False,
FBIOP,"Fortress Biotech, Inc. 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock",22168184,6.8,1997,1.49253731343283,13579.6,0.140000000000001,2025-11-12T00:00:00-05:00,,7450.8,0.27594,False,
ACIC,American Coastal Insurance,22171008,12.04,122797,0,1478475.88,0.210000000000001,2025-11-12T00:00:00-05:00,,178307,0.384,False,
SIEB,Siebert Financial,22206920,2.85,15860,0.706713780918729,45201,0.17,2025-11-12T00:00:00-05:00,,17456.4,0.20372,False,
NAVN,Navan,22218625,18.04,575606,5.06697728596388,10383932.24,0.934999999999999,2025-11-12T00:00:00-05:00,,917204,1.09882,False,
MASS,908 Devices,22252167,5.9,506904,0.0848176420695637,2990733.6,0.433,2025-11-12T00:00:00-05:00,,501192.6,0.5606,False,
HELE,Helen of Troy,22423622,19.84,656101,3.22580645161291,13017043.84,0.834999999999997,2025-11-12T00:00:00-05:00,,696779.8,0.925,False,
KYTX,Kyverna Therapeutics,22471746,7.33,467582,4.71428571428572,3427376.06,0.424,2025-11-12T00:00:00-05:00,,506044,0.64074,False,
UBXG,U-BX Technology,22486884,2.31,14480,-0.431034482758612,33448.8,0.15,2025-11-12T00:00:00-05:00,,12944,0.17062,False,
INSE,Inspired Entertainment,22551252,8.3,131692,-2.2379269729093,1093043.6,0.505000000000001,2025-11-12T00:00:00-05:00,,95975,0.45262,False,
IMMX,Immix Biopharma,22564666,3.72,1294840,15.1702786377709,4816804.8,0.5899,2025-11-12T00:00:00-05:00,,608139.8,0.3665,False,
SGMT,Sagimet Biosciences Inc. Series A,22626577,8.82,401041,3.76470588235294,3537181.62,0.4,2025-11-12T00:00:00-05:00,,431385.8,0.55808,False,
LOCO,El Pollo Loco Holdings,23097352,10.93,183880,1.95895522388059,2009808.4,0.279999999999999,2025-11-12T00:00:00-05:00,,277121.4,0.286,False,
SSSS,SuRo Capital,23132924,9.68,259168,-2.41935483870968,2508746.24,0.280000000000001,2025-11-12T00:00:00-05:00,,229734.6,0.303000000000001,False,
BRR,Columbus Circle Capital Corp I,23134493,10.16,664783,-0.196463654223964,6754195.28,0.0254999999999992,2025-11-12T00:00:00-05:00,,610063.6,0.0211000000000002,False,
BWAY,Brainsway,23142806,15.78,83731,3.95256916996047,1321275.18,0.799900000000001,2025-11-12T00:00:00-05:00,,109698.4,0.86718,False,
TIPT,Tiptree,23317197,19.01,157465,1.009564293305,2993409.65,0.434999999999999,2025-11-12T00:00:00-05:00,,195438.2,0.511,False,
DSGN,Design Therapeutics,23350583,7.61,1841306,-1.93298969072164,14012338.66,0.475,2025-11-12T00:00:00-05:00,,1004609.4,0.8,False,
WAVE,Eco Wave Power Global AB (publ),23361131,8.01,25960,-1.71779141104295,207939.6,0.488099999999999,2025-11-12T00:00:00-05:00,,28148.4,0.56428,False,
DMAAU,Drugs Made In America Acquisition Corp. Units,23406026,10.4901,2000,-0.473434535104357,20980.2,9.99999999997669E-05,2025-11-12T00:00:00-05:00,,882.2,0.00202000000000027,False,
DMAA,Drugs Made In America Acquisition,23406026,10.32,1073,-0.0629448506270185,11073.36,0,2025-11-12T00:00:00-05:00,,780.2,0.00249999999999986,False,
FULC,Fulcrum Therapeutics,23791007,8.36,516013,2.57668711656441,4313868.68,0.509999999999999,2025-11-12T00:00:00-05:00,,562527.8,0.584,False,
AIRJ,AirJoule Technologies,23802321,4.62,78815,-2.1186440677966,364125.3,0.2627,2025-11-12T00:00:00-05:00,,101195,0.26054,False,
PLAY,Dave & Buster's Entertainment,23853023,14.97,1413207,4.90539593552909,21155708.79,0.77,2025-11-12T00:00:00-05:00,,1475244.6,0.86,False,
INGN,Inogen,24052741,7.09,160177,1.43061516452074,1135654.93,0.2,2025-11-12T00:00:00-05:00,,237721.8,0.278,False,
BCAX,Bicara Therapeutics,24281552,14.91,630236,1.22199592668024,9396818.76,0.810000000000001,2025-11-12T00:00:00-05:00,,842056.4,1.202,False,
MTLS,Materialise,24298392,5.95,110953,0.337268128161897,660170.35,0.2877,2025-11-12T00:00:00-05:00,,135578.2,0.35554,False,
HCKT,Hackett Group Inc (The).,24336612,18.54,219626,-0.161550888529893,4071866.04,0.265000000000001,2025-11-12T00:00:00-05:00,,334355.6,0.3816,False,
GSIT,GSI Technology,24399712,8.36,1177692,4.630788485607,9845505.12,0.589999999999999,2025-11-12T00:00:00-05:00,,1286945,0.73978,False,
SERA,Sera Prognostics,24429249,3.12,32624,15.9851301115242,101786.88,0.486,2025-11-12T00:00:00-05:00,,52967.2,0.38556,False,
GLUE,Monte Rosa Therapeutics,24476464,14.16,1018555,-1.11731843575419,14422738.8,0.49,2025-11-12T00:00:00-05:00,,1243536.6,1.373,False,
EP,Empire Petroleum,24586278,3.15,41406,-5.68862275449102,130428.9,0.44,2025-11-12T00:00:00-05:00,,37754.6,0.308,False,
NEWT,NewtekOne,24915870,10.27,195143,0.983284169124874,2004118.61,0.215,2025-11-12T00:00:00-05:00,,192243.2,0.26,False,
ALF,Centurion Acquisition,25018609,10.62,391,-0.356539688496906,4152.42,0,2025-11-12T00:00:00-05:00,,17517.4,0.0176000000000006,False,
AOSL,Alpha and Omega Semiconductor Limited Common,25079366,19,935628,0.369783412572638,17776932,0.640000000000001,2025-11-12T00:00:00-05:00,,678852.8,1.6203,False,
OBA,Oxley Bridge Acquisition,25300000,10.05,256,0,2572.8,0,2025-11-12T00:00:00-05:00,,9349,0.00300000000000011,False,
RSSS,Research Solutions,25396174,3.07,44033,-1.91693290734824,135181.31,0.2,2025-11-12T00:00:00-05:00,,28994.4,0.14182,False,
SANG,Sangoma Technologies Corporation Common,25507193,5.37,3716,6.97211155378487,19954.92,0.17,2025-11-12T00:00:00-05:00,,4544,0.13698,False,
GTE,Gran Tierra Energy,25662130,4.45,772758,2.53456221198157,3438773.1,0.175,2025-11-12T00:00:00-05:00,,747960.4,0.24498,False,
KALV,KalVista Pharmaceuticals,25667913,13.34,2724272,16.3034001743679,36341788.48,1.98,2025-11-12T00:00:00-05:00,,1721936.6,0.935999999999999,False,
ASUR,Asure Software,25677977,8.2,82789,-1.32370637785802,678869.8,0.225,2025-11-12T00:00:00-05:00,,84402.4,0.24866,False,
GLRE,Greenlight Capital Re,25734004,13.03,105106,-1.13808801213961,1369531.18,0.26,2025-11-12T00:00:00-05:00,,149552.4,0.39736,False,
NPAC,New Providence Acquisition Corp. III,25876184,10.28,23442,-0.097181729834789,240983.76,0.0299999999999994,2025-11-12T00:00:00-05:00,,40769.8,0.036099999999999,False,
NPACU,New Providence Acquisition Corp. III Units,25876184,10.43,12441,-0.191387559808608,129759.63,0.168100000000001,2025-11-12T00:00:00-05:00,,2509.6,0.0336200000000002,False,
APYX,Apyx Medical,25984610,4.33,309199,8.25,1338831.67,0.310000000000001,2025-11-12T00:00:00-05:00,,232380.2,0.47898,False,
ARCT,Arcturus Therapeutics Holdings,26183005,8.13,1173050,-6.22837370242214,9536896.5,0.5588,2025-11-12T00:00:00-05:00,,999519.4,0.6135,False,
IMXI,International Money Express,26399446,15.1,295875,-0.132275132275129,4467712.5,0.0400000000000009,2025-11-12T00:00:00-05:00,,312209.8,0.0919999999999998,False,
IRBT,iRobot,26579706,2.1,2045432,-1.86915887850467,4295407.2,0.19,2025-11-12T00:00:00-05:00,,3103897.4,0.3,False,
MTRX,Matrix Service Company,26673020,12.22,177868,-2.47406225059855,2173546.96,0.58,2025-11-12T00:00:00-05:00,,276142.2,1.088,False,
LYTS,LSI Industries,26739743,19.1,211887,0.0523834468308097,4047041.7,0.514000000000003,2025-11-12T00:00:00-05:00,,288277.8,1.2408,False,
GRPN,Groupon,26740449,18.98,1223589,2.26293103448277,23223719.22,1.2039,2025-11-12T00:00:00-05:00,,2038877,1.57656,False,
GPAT,GP-Act III Acquisition Corp. Class A Ordinary Share,26823031,10.65,200,-0.0938086303939942,2130,0,2025-11-12T00:00:00-05:00,,2300.2,0.0300000000000001,False,
FHTX,Foghorn Therapeutics,26838676,4.53,157914,2.02702702702702,715350.42,0.26,2025-11-12T00:00:00-05:00,,175575,0.2756,False,
IMMR,Immersion,26865065,6.74,211290,-1.02790014684287,1424094.6,0.165,2025-11-12T00:00:00-05:00,,394964.8,0.169,False,
MNRO,Monro,26870598,18.13,918735,2.14084507042253,16656665.55,0.634999999999998,2025-11-12T00:00:00-05:00,,1097246,0.59538,False,
CLBK,Columbia Financial,27052045,15.24,94218,-0.587084148727983,1435882.32,0.385,2025-11-12T00:00:00-05:00,,103608.8,0.387,False,
AEVA,Aeva Technologies,27196973,11.27,2064949,-0.353669319186569,23271975.23,0.9337,2025-11-12T00:00:00-05:00,,3020126.4,1.52674,False,
ASLE,AerSale,27257365,5.98,741570,-2.2875816993464,4434588.6,0.2325,2025-11-12T00:00:00-05:00,,852275.4,0.3684,False,
PROF,Profound Medical,27532585,6.47,68520,0.700389105058365,443324.4,0.609900000000001,2025-11-12T00:00:00-05:00,,80484.2,0.500360000000001,False,
OPRA,Opera,28075978,13.74,489154,0.881057268722474,6720975.96,0.35,2025-11-12T00:00:00-05:00,,720620.8,0.561820000000001,False,
NHPAP,"National Healthcare Properties, Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock",28180235,18.41,1757,0.546149645002739,32346.37,0.3735,2025-11-12T00:00:00-05:00,,4626.2,0.35368,False,
NHPBP,"National Healthcare Properties, Inc. 7.125% Series B Cumulative Redeemable Perpetual Preferred Stock",28180235,17.9899,876,-0.0561111111111185,15759.1524,0.1036,2025-11-12T00:00:00-05:00,,1964,0.129960000000001,False,
SND,Smart Sand,28228990,2.31,206526,-0.858369098712447,477075.06,0.165,2025-11-12T00:00:00-05:00,,163395.8,0.12496,False,
PANL,Pangaea Logistics Solutions Ltd. Common,28665092,6.45,295129,2.54372019077902,1903582.05,0.34,2025-11-12T00:00:00-05:00,,550645.2,0.378,False,
ELVA,Electrovaya Inc. Common,28678851,5.1,382813,0.196463654223964,1952346.3,0.205,2025-11-12T00:00:00-05:00,,783841.4,0.333,False,
