timestamp,close,high,low,trade_count,open,volume,vwap
2025-04-08 04:12:00-04:00,83.69,83.98,83.31,790,83.64,46569,83.611434
2025-04-08 04:33:00-04:00,83.29,83.97,83.24,547,83.68,33332,83.656328
2025-04-08 04:54:00-04:00,83.81,83.94,83.43,363,83.5,21646,83.716365
2025-04-08 05:15:00-04:00,83.74,83.85,83.47,343,83.85,11001,83.63467
2025-04-08 05:36:00-04:00,83.54,83.92,83.52,401,83.65,17071,83.764984
2025-04-08 05:57:00-04:00,83.49,83.72,83.1,515,83.55,38214,83.429286
2025-04-08 06:18:00-04:00,83.73,83.73,83.34,204,83.46,11328,83.572992
2025-04-08 06:39:00-04:00,83.78,83.86,83.57,240,83.74,13575,83.721286
2025-04-08 07:00:00-04:00,84.09,84.32,83.7,1027,83.78,68712,84.009536
2025-04-08 07:21:00-04:00,84.7,84.96,83.94,1380,84.1,90174,84.454893
2025-04-08 07:42:00-04:00,84.65,85.5,83.44,4605,84.79,380603,84.677071
2025-04-08 08:03:00-04:00,84.73,85.32,84.55,2241,84.75,165432,84.944675
2025-04-08 08:24:00-04:00,84.691,84.99,84.6123,1874,84.79,96226,84.802899
2025-04-08 08:45:00-04:00,84.88,84.99,84.5,1733,84.72,95132,84.785166
2025-04-08 09:06:00-04:00,85.99,86.19,84.82,4709,84.84,498795,85.527249
2025-04-08 09:27:00-04:00,87.765,88.28,85.86,80242,85.86,7091756,87.179503
2025-04-08 09:48:00-04:00,88.5502,88.87,87.2501,49518,87.77,4113415,88.099101
2025-04-08 10:09:00-04:00,88.5512,88.93,88.35,40912,88.58,3163680,88.704583
2025-04-08 10:30:00-04:00,87.92,88.6858,87.6818,33373,88.575,2601052,88.215477
