timestamp,close,high,low,trade_count,open,volume,vwap
2026-02-25 04:03:00-05:00,311.78,311.78,311.51,173,311.51,2435,311.676538
2026-02-25 04:24:00-05:00,311.89,311.92,311.79,200,311.82,4992,311.875452
2026-02-25 05:06:00-05:00,311.79,311.79,311.79,127,311.79,1029,311.79
2026-02-25 05:27:00-05:00,311.99,312.03,311.94,191,311.94,4325,311.967737
2026-02-25 05:48:00-05:00,311.98,311.99,311.84,365,311.96,8377,311.916895
2026-02-25 06:09:00-05:00,311.94,311.99,311.94,150,311.99,3060,311.983295
2026-02-25 06:30:00-05:00,312.09,312.09,311.93,262,312.0,4977,311.999773
2026-02-25 06:51:00-05:00,312.08,312.31,312.05,343,312.31,5887,312.159644
2026-02-25 07:12:00-05:00,312.59,312.59,312.17,378,312.17,9313,312.476659
2026-02-25 07:33:00-05:00,312.42,312.54,312.41,319,312.47,5945,312.490023
2026-02-25 07:54:00-05:00,312.3,312.54,310.84,8823,312.38,538871,312.012498
2026-02-25 08:15:00-05:00,311.72,312.28,311.64,2184,312.28,42751,311.81201
2026-02-25 08:36:00-05:00,311.83,311.89,311.56,1259,311.79,17342,311.732761
2026-02-25 08:57:00-05:00,311.83,312.15,311.69,1951,311.89,35231,311.882677
2026-02-25 09:18:00-05:00,311.5,312.08,309.42,39965,311.83,1599601,311.117291
2026-02-25 09:39:00-05:00,312.57,313.43,311.37,54484,311.5,1651288,312.525904
2026-02-25 10:00:00-05:00,311.51,312.81,311.08,59034,312.61,1791226,311.688695
2026-02-25 10:21:00-05:00,310.16,312.03,310.0,49776,311.55,1179919,311.14552
