timestamp,close,high,low,trade_count,open,volume,vwap
2025-04-09 04:00:00-04:00,79.3,80.36,78.91,2076,78.91,104869,79.483405
2025-04-09 04:21:00-04:00,78.98,79.3,77.82,1084,79.2,51714,78.770121
2025-04-09 04:42:00-04:00,79.35,79.59,78.72,514,78.94,40198,79.097727
2025-04-09 05:03:00-04:00,79.25,79.74,79.11,488,79.27,26865,79.461863
2025-04-09 05:24:00-04:00,78.86,79.37,78.86,409,79.24,19255,79.107366
2025-04-09 05:45:00-04:00,78.35,79.01,78.35,1066,78.81,29904,78.767487
2025-04-09 06:06:00-04:00,78.02,78.76,77.9,559,78.36,26325,78.350681
2025-04-09 06:27:00-04:00,78.44,78.53,77.99,551,78.18,31961,78.254768
2025-04-09 06:48:00-04:00,76.8,79.49,76.74,2252,78.56,119328,77.840366
2025-04-09 07:09:00-04:00,77.61,78.17,76.76,1259,76.96,46461,77.336385
2025-04-09 07:30:00-04:00,76.91,77.42,76.13,2230,77.31,82133,76.698099
2025-04-09 07:51:00-04:00,76.75,79.85,75.22,5623,76.81,310026,77.103421
2025-04-09 08:12:00-04:00,76.8,77.0,76.39,1517,76.89,84355,76.771204
2025-04-09 08:33:00-04:00,77.8,77.8,76.532,1501,76.95,79805,77.222925
2025-04-09 08:54:00-04:00,78.67,78.97,77.63,2818,77.65,190838,78.289367
2025-04-09 09:15:00-04:00,79.39,80.22,77.77,25269,78.6,2535040,79.486651
2025-04-09 09:36:00-04:00,81.66,81.82,79.11,59199,79.3941,5538229,80.492967
2025-04-09 09:57:00-04:00,82.4097,82.41,81.1101,47481,81.66,4075508,81.826541
2025-04-09 10:18:00-04:00,82.7903,83.64,82.085,44348,82.39,3858457,82.857436
