timestamp,close,high,low,trade_count,open,volume,vwap
2026-02-09 04:06:00-05:00,208.92,209.69,208.62,918,209.36,27911,209.240273
2026-02-09 04:27:00-05:00,208.24,209.16,207.51,987,208.9,29665,208.511472
2026-02-09 04:48:00-05:00,207.51,208.09,207.0,935,208.09,31566,207.213703
2026-02-09 05:09:00-05:00,206.9,207.75,206.9,547,207.41,17890,207.120891
2026-02-09 05:30:00-05:00,206.22,206.69,204.2,2074,206.69,77073,205.264567
2026-02-09 05:51:00-05:00,206.4,206.45,205.49,801,206.37,24096,206.041754
2026-02-09 06:12:00-05:00,206.51,206.77,205.85,511,206.07,18135,206.265226
2026-02-09 06:33:00-05:00,206.35,206.53,206.1,307,206.36,11178,206.343472
2026-02-09 06:54:00-05:00,207.2,207.28,205.8,1140,206.21,40600,206.591074
2026-02-09 07:15:00-05:00,207.15,207.19,206.54,694,207.05,31225,206.923081
2026-02-09 07:36:00-05:00,206.7,207.2,206.7,398,207.15,16541,207.018292
2026-02-09 07:57:00-05:00,208.2,211.26,204.06,11371,206.8,383325,208.072852
2026-02-09 08:18:00-05:00,208.45,209.85,208.0,3259,208.02,170152,208.943364
2026-02-09 08:39:00-05:00,208.289,209.2132,208.05,1937,208.5,88046,208.651569
2026-02-09 09:00:00-05:00,207.81,208.61,207.511,2416,208.33,103558,207.985259
2026-02-09 09:21:00-05:00,210.55,211.1,204.15,56319,207.79,4264362,207.818131
2026-02-09 09:42:00-05:00,213.885,214.76,209.2,65414,210.51,4451908,212.199014
2026-02-09 10:03:00-05:00,212.895,215.26,212.72,43790,213.9498,2764540,213.97192
2026-02-09 10:24:00-05:00,214.79,214.85,212.1,31053,212.895,2034078,213.570705
