timestamp,close,high,low,trade_count,open,volume,vwap
2026-02-09 04:06:00-05:00,323.26,323.53,322.92,755,323.52,13868,323.302846
2026-02-09 04:27:00-05:00,322.78,323.31,322.44,766,323.25,13587,322.780768
2026-02-09 04:48:00-05:00,321.5,322.6,321.35,1156,322.6,27360,321.692599
2026-02-09 05:09:00-05:00,320.78,321.61,320.78,729,321.47,11098,321.218426
2026-02-09 05:30:00-05:00,320.4,320.78,319.69,2015,320.78,33275,319.887191
2026-02-09 05:51:00-05:00,320.92,321.05,320.11,747,320.78,11300,320.655223
2026-02-09 06:12:00-05:00,321.1,321.35,320.34,719,320.88,13984,321.110173
2026-02-09 06:33:00-05:00,321.06,321.09,320.67,368,320.67,4845,320.841015
2026-02-09 06:54:00-05:00,321.78,321.78,320.88,1210,321.08,23685,321.340313
2026-02-09 07:15:00-05:00,321.52,321.63,321.23,578,321.63,9824,321.45371
2026-02-09 07:36:00-05:00,321.38,321.89,321.03,840,321.65,19207,321.456764
2026-02-09 07:57:00-05:00,320.63,324.6,319.53,14733,321.22,249925,321.599479
2026-02-09 08:18:00-05:00,321.52,321.78,320.53,2378,320.53,57147,321.354527
2026-02-09 08:39:00-05:00,320.51,321.72,320.5,3150,321.53,61731,321.215636
2026-02-09 09:00:00-05:00,320.21,320.78,319.92,4060,320.51,91667,320.258367
2026-02-09 09:21:00-05:00,321.94,323.36,317.04,93037,320.22,3960844,320.80463
2026-02-09 09:42:00-05:00,320.85,322.19,319.06,116198,321.88,4088396,320.745955
2026-02-09 10:03:00-05:00,322.92,323.26,320.84,81587,320.86,2715793,322.54062
2026-02-09 10:24:00-05:00,322.33,323.07,321.71,61000,322.92,1817559,322.454197
