timestamp,close,high,low,trade_count,open,volume,vwap
2026-02-26 04:12:00-05:00,311.63,311.88,311.63,467,311.74,7777,311.713599
2026-02-26 04:33:00-05:00,311.87,312.1,311.69,448,311.69,6916,311.848607
2026-02-26 04:54:00-05:00,311.74,311.79,311.72,228,311.79,5845,311.754879
2026-02-26 05:15:00-05:00,311.62,311.73,311.59,380,311.73,5144,311.627689
2026-02-26 05:36:00-05:00,311.43,311.56,311.39,390,311.56,3459,311.477928
2026-02-26 05:57:00-05:00,311.52,311.6,311.29,348,311.49,4822,311.361657
2026-02-26 06:18:00-05:00,311.47,311.47,311.46,11,311.46,293,311.46
2026-02-26 06:39:00-05:00,311.45,311.62,311.44,219,311.61,2472,311.551429
2026-02-26 07:00:00-05:00,310.99,311.39,310.79,1070,311.39,19680,310.985708
2026-02-26 07:21:00-05:00,310.55,310.94,310.54,918,310.93,11660,310.787942
2026-02-26 07:42:00-05:00,311.49,312.27,310.5,8425,310.61,125234,311.342926
2026-02-26 08:03:00-05:00,312.89,313.59,311.03,3218,311.24,89026,312.709936
2026-02-26 08:24:00-05:00,314.05,314.05,312.54,2573,313.09,72576,313.143229
2026-02-26 08:45:00-05:00,313.28,314.26,313.19,1676,314.01,46290,313.592933
2026-02-26 09:06:00-05:00,312.53,313.2,312.35,2021,313.09,37163,312.8245
2026-02-26 09:27:00-05:00,307.55,313.29,307.06,94271,312.74,3482213,309.199889
2026-02-26 09:48:00-05:00,306.05,307.72,305.14,86717,307.54,2611616,306.274751
2026-02-26 10:09:00-05:00,303.12,306.56,302.14,98184,306.1,2830880,304.046657
2026-02-26 10:30:00-05:00,303.68,304.45,302.46,97161,303.15,3072464,303.445517
