timestamp,symbol,high,low,close,volume,vwap,trade_count
2025-07-14 09:30:00,RANI,0.7778,0.7778,0.7778,100,0.7778,1
2025-07-14 09:31:00,RANI,0.77,0.77,0.77,1000,0.77,1
2025-07-14 09:32:00,RANI,0.8195,0.7769,0.8172,584,0.797996,3
2025-07-14 09:33:00,RANI,0.8659,0.8144,0.8363,12871,0.840176,28
2025-07-14 09:34:00,RANI,0.8363,0.78,0.8345,15230,0.808059,37
2025-07-14 09:35:00,RANI,0.8372,0.7779,0.7779,3731,0.809161,10
2025-07-14 09:36:00,RANI,0.7638,0.753,0.7638,1252,0.759893,8
2025-07-14 09:38:00,RANI,0.8067,0.7999,0.8027,510,0.80374,4
2025-07-14 09:39:00,RANI,0.82,0.8068,0.82,1342,0.812425,9
2025-07-14 09:40:00,RANI,0.8101,0.8101,0.8101,336,0.8101,3
2025-07-14 09:41:00,RANI,0.7698,0.753,0.7698,2937,0.754895,10
2025-07-14 09:43:00,RANI,0.7699,0.7699,0.7699,280,0.7699,3
2025-07-14 09:44:00,RANI,0.7757,0.7756,0.7757,200,0.77565,2
2025-07-14 09:45:00,RANI,0.7924,0.7778,0.791,2890,0.782513,5
2025-07-14 09:46:00,RANI,0.8036,0.7995,0.8036,9771,0.800451,8
2025-07-14 09:47:00,RANI,0.8082,0.7932,0.8082,339,0.80205,2
2025-07-14 09:48:00,RANI,0.81,0.81,0.81,2205,0.81,5
2025-07-14 09:50:00,RANI,0.7837,0.7837,0.7837,250,0.7837,2
2025-07-14 09:51:00,RANI,0.7986,0.7861,0.7986,400,0.79235,2
2025-07-14 09:52:00,RANI,0.81,0.7996,0.81,3328,0.801468,5
2025-07-14 09:53:00,RANI,0.8004,0.778,0.778,2610,0.788846,10
2025-07-14 09:54:00,RANI,0.7752,0.7752,0.7752,881,0.7752,1
2025-07-14 09:55:00,RANI,0.79,0.79,0.79,200,0.79,2
2025-07-14 09:56:00,RANI,0.81,0.8008,0.8083,7168,0.807592,16
2025-07-14 09:57:00,RANI,0.8079,0.79,0.7962,5728,0.796586,13
2025-07-14 09:58:00,RANI,0.7998,0.7966,0.7998,1909,0.797606,8
2025-07-14 10:01:00,RANI,0.78,0.78,0.78,169,0.78,4
2025-07-14 10:04:00,RANI,0.75,0.7378,0.7424,3440,0.744894,16
2025-07-14 10:05:00,RANI,0.7406,0.7329,0.7329,752,0.73914,4
2025-07-14 10:06:00,RANI,0.73,0.726,0.726,4930,0.728543,8
2025-07-14 10:07:00,RANI,0.73,0.7243,0.73,2531,0.72588,11
2025-07-14 10:08:00,RANI,0.74,0.74,0.74,400,0.74,1
2025-07-14 10:13:00,RANI,0.73,0.73,0.73,200,0.73,1
2025-07-14 10:15:00,RANI,0.7,0.6827,0.6827,1400,0.697529,5
2025-07-14 10:16:00,RANI,0.6957,0.685,0.6947,14889,0.686447,11
2025-07-14 10:17:00,RANI,0.7022,0.7022,0.7022,100,0.7022,1
2025-07-14 10:18:00,RANI,0.7103,0.71,0.71,2100,0.710057,2
2025-07-14 10:19:00,RANI,0.7148,0.7111,0.7148,600,0.712333,2
2025-07-14 10:23:00,RANI,0.71,0.71,0.71,350,0.71,2
2025-07-14 10:24:00,RANI,0.7128,0.708,0.7128,2697,0.711026,8
2025-07-14 10:25:00,RANI,0.7107,0.7107,0.7107,700,0.7107,3
2025-07-14 10:26:00,RANI,0.7104,0.71,0.71,1656,0.710219,7
2025-07-14 10:27:00,RANI,0.7087,0.7087,0.7087,2100,0.7087,3
2025-07-14 10:32:00,RANI,0.7299,0.7299,0.7299,1000,0.7299,2
2025-07-14 10:35:00,RANI,0.7399,0.7399,0.7399,502,0.7399,2
2025-07-14 10:36:00,RANI,0.75,0.75,0.75,1000,0.75,2
2025-07-14 10:40:00,RANI,0.7543,0.7443,0.7473,4800,0.749077,8
2025-07-14 10:42:00,RANI,0.7539,0.7539,0.7539,1300,0.7539,3
2025-07-14 10:43:00,RANI,0.7557,0.7557,0.7557,985,0.7557,2
2025-07-14 10:45:00,RANI,0.7872,0.78,0.7872,571,0.782172,3
2025-07-14 10:46:00,RANI,0.796,0.7916,0.796,841,0.792361,3
2025-07-14 10:47:00,RANI,0.8,0.75,0.75,12420,0.772713,7
2025-07-14 10:51:00,RANI,0.7856,0.7842,0.7842,477,0.78494,3
2025-07-14 10:52:00,RANI,0.7739,0.7739,0.7739,200,0.7739,2
2025-07-14 10:53:00,RANI,0.786,0.7845,0.7845,1500,0.7847,4
2025-07-14 10:54:00,RANI,0.7941,0.7939,0.7941,1300,0.794038,4
2025-07-14 10:56:00,RANI,0.786,0.785,0.785,2699,0.7855,6
2025-07-14 10:57:00,RANI,0.7967,0.795,0.795,2088,0.795326,4
2025-07-14 10:59:00,RANI,0.7945,0.7945,0.7945,100,0.7945,1
2025-07-14 11:02:00,RANI,0.782,0.782,0.782,2000,0.782,2
2025-07-14 11:03:00,RANI,0.754,0.754,0.754,1000,0.754,1
2025-07-14 11:04:00,RANI,0.764,0.764,0.764,500,0.764,2
2025-07-14 11:05:00,RANI,0.7627,0.7627,0.7627,221,0.7627,2
2025-07-14 11:11:00,RANI,0.7628,0.7628,0.7628,135,0.7628,1
2025-07-14 11:15:00,RANI,0.745,0.745,0.745,100,0.745,1
2025-07-14 11:22:00,RANI,0.7437,0.7437,0.7437,400,0.7437,1
2025-07-14 11:24:00,RANI,0.7447,0.74,0.74,2600,0.741265,5
2025-07-14 11:27:00,RANI,0.748,0.748,0.748,400,0.748,2
2025-07-14 11:33:00,RANI,0.723,0.723,0.723,700,0.723,2
2025-07-14 11:34:00,RANI,0.7348,0.73,0.7348,2200,0.731264,7
2025-07-14 11:36:00,RANI,0.7235,0.7235,0.7235,300,0.7235,1
2025-07-14 11:38:00,RANI,0.7312,0.7312,0.7312,200,0.7312,1
2025-07-14 11:39:00,RANI,0.7318,0.7312,0.7312,400,0.7315,3
2025-07-14 11:40:00,RANI,0.7344,0.7344,0.7344,214,0.7344,2
2025-07-14 11:43:00,RANI,0.73,0.73,0.73,200,0.73,1
2025-07-14 11:45:00,RANI,0.725,0.725,0.725,225,0.725,2
2025-07-14 11:46:00,RANI,0.7128,0.7128,0.7128,200,0.7128,1
2025-07-14 11:48:00,RANI,0.749,0.7381,0.749,3119,0.739852,6
2025-07-14 11:50:00,RANI,0.72,0.72,0.72,910,0.72,4
2025-07-14 11:52:00,RANI,0.71,0.71,0.71,175,0.71,1
2025-07-14 11:53:00,RANI,0.7122,0.7122,0.7122,200,0.7122,1
2025-07-14 11:56:00,RANI,0.7183,0.7183,0.7183,200,0.7183,2
2025-07-14 12:03:00,RANI,0.7139,0.7137,0.7137,1445,0.713835,5
2025-07-14 12:04:00,RANI,0.7214,0.7214,0.7214,100,0.7214,1
2025-07-14 12:05:00,RANI,0.7203,0.72,0.72,700,0.720086,7
2025-07-14 12:06:00,RANI,0.7204,0.7204,0.7204,200,0.7204,2
2025-07-14 12:11:00,RANI,0.7323,0.7278,0.7278,1300,0.729062,7
2025-07-14 12:12:00,RANI,0.7278,0.7254,0.7254,1200,0.7258,3
2025-07-14 12:13:00,RANI,0.7203,0.7203,0.7203,100,0.7203,1
2025-07-14 12:14:00,RANI,0.7146,0.7146,0.7146,300,0.7146,1
2025-07-14 12:15:00,RANI,0.7184,0.7184,0.7184,1000,0.7184,1
2025-07-14 12:18:00,RANI,0.717,0.7136,0.7136,1000,0.71537,5
2025-07-14 12:19:00,RANI,0.7143,0.7136,0.7143,500,0.71416,2
2025-07-14 12:20:00,RANI,0.7159,0.7143,0.7159,700,0.715214,3
2025-07-14 12:21:00,RANI,0.715,0.713,0.713,1500,0.714043,7
2025-07-14 12:22:00,RANI,0.7123,0.7068,0.707,1970,0.710337,6
2025-07-14 12:23:00,RANI,0.71,0.71,0.71,100,0.71,1
2025-07-14 12:24:00,RANI,0.7069,0.7069,0.7069,600,0.7069,3
2025-07-14 12:26:00,RANI,0.7091,0.7055,0.7055,800,0.706963,5
2025-07-14 12:27:00,RANI,0.7058,0.703,0.703,600,0.7044,4
2025-07-14 12:28:00,RANI,0.7013,0.7013,0.7013,100,0.7013,1
2025-07-14 12:29:00,RANI,0.7041,0.7041,0.7041,400,0.7041,3
2025-07-14 12:30:00,RANI,0.7041,0.7023,0.7031,3501,0.702929,10
2025-07-14 12:32:00,RANI,0.7017,0.7003,0.7003,600,0.7008,3
2025-07-14 12:33:00,RANI,0.7047,0.7001,0.7047,700,0.700843,4
2025-07-14 12:34:00,RANI,0.7028,0.7028,0.7028,100,0.7028,1
2025-07-14 12:35:00,RANI,0.7025,0.7025,0.7025,100,0.7025,1
2025-07-14 12:36:00,RANI,0.7072,0.7042,0.7072,1100,0.706382,3
2025-07-14 12:37:00,RANI,0.7217,0.7216,0.7217,1330,0.721669,5
2025-07-14 12:40:00,RANI,0.7214,0.7202,0.7202,900,0.720867,5
2025-07-14 12:42:00,RANI,0.7224,0.7214,0.7214,1200,0.721683,5
2025-07-14 12:43:00,RANI,0.7217,0.7214,0.7214,300,0.7215,3
2025-07-14 12:45:00,RANI,0.71,0.71,0.71,100,0.71,1
2025-07-14 12:46:00,RANI,0.7101,0.701,0.701,500,0.70828,3
2025-07-14 12:53:00,RANI,0.7104,0.71,0.71,1514,0.710053,3
2025-07-14 12:55:00,RANI,0.7129,0.7101,0.7101,1000,0.71093,5
2025-07-14 12:56:00,RANI,0.7143,0.7101,0.7102,500,0.71098,4
2025-07-14 12:57:00,RANI,0.7165,0.7102,0.7165,200,0.71335,2
2025-07-14 13:01:00,RANI,0.7186,0.7157,0.716,2000,0.71731,8
2025-07-14 13:04:00,RANI,0.7202,0.7201,0.7202,800,0.720188,3
2025-07-14 13:07:00,RANI,0.73,0.72,0.73,2490,0.727513,5
2025-07-14 13:08:00,RANI,0.74,0.7283,0.74,3552,0.737126,7
2025-07-14 13:09:00,RANI,0.7404,0.74,0.74,300,0.740267,3
2025-07-14 13:11:00,RANI,0.7398,0.736,0.736,500,0.73904,3
2025-07-14 13:12:00,RANI,0.7347,0.7313,0.7313,800,0.7342,3
2025-07-14 13:15:00,RANI,0.733,0.7263,0.73,10194,0.730243,14
2025-07-14 13:17:00,RANI,0.7344,0.7344,0.7344,300,0.7344,2
2025-07-14 13:18:00,RANI,0.7343,0.7343,0.7343,300,0.7343,2
2025-07-14 13:19:00,RANI,0.7343,0.7343,0.7343,100,0.7343,1
2025-07-14 13:20:00,RANI,0.7271,0.727,0.727,800,0.727013,3
2025-07-14 13:22:00,RANI,0.7338,0.7338,0.7338,100,0.7338,1
2025-07-14 13:23:00,RANI,0.7357,0.7348,0.7348,800,0.734925,8
2025-07-14 13:24:00,RANI,0.7348,0.7348,0.7348,100,0.7348,1
2025-07-14 13:25:00,RANI,0.7359,0.7307,0.7307,700,0.734983,7
2025-07-14 13:28:00,RANI,0.7335,0.7335,0.7335,200,0.7335,2
2025-07-14 13:29:00,RANI,0.7332,0.7322,0.7332,600,0.732533,4
2025-07-14 13:30:00,RANI,0.7323,0.7201,0.7201,1300,0.724131,5
2025-07-14 13:31:00,RANI,0.7201,0.7201,0.7201,200,0.7201,2
2025-07-14 13:32:00,RANI,0.7221,0.7217,0.7217,500,0.72196,3
2025-07-14 13:35:00,RANI,0.7248,0.7201,0.7201,1723,0.721135,10
2025-07-14 13:36:00,RANI,0.7252,0.7252,0.7252,200,0.7252,1
2025-07-14 13:37:00,RANI,0.7208,0.72,0.7201,28700,0.720009,8
2025-07-14 13:38:00,RANI,0.725,0.7201,0.7226,1000,0.72335,6
2025-07-14 13:39:00,RANI,0.7225,0.7225,0.7225,300,0.7225,3
2025-07-14 13:40:00,RANI,0.7226,0.7225,0.7226,200,0.72255,2
2025-07-14 13:41:00,RANI,0.7209,0.7209,0.7209,100,0.7209,1
2025-07-14 13:42:00,RANI,0.7251,0.725,0.7251,900,0.725022,3
2025-07-14 13:43:00,RANI,0.725,0.7218,0.7246,1600,0.724038,7
2025-07-14 13:46:00,RANI,0.7237,0.7201,0.7201,800,0.720588,5
2025-07-14 13:47:00,RANI,0.7181,0.7181,0.7181,300,0.7181,1
2025-07-14 13:50:00,RANI,0.712,0.71,0.7101,852,0.710282,3
2025-07-14 13:51:00,RANI,0.7131,0.7131,0.7131,100,0.7131,1
2025-07-14 13:55:00,RANI,0.7179,0.7099,0.7099,700,0.716757,3
2025-07-14 13:56:00,RANI,0.7107,0.7107,0.7107,210,0.7107,3
2025-07-14 13:57:00,RANI,0.7036,0.7001,0.7001,1200,0.701133,7
2025-07-14 13:58:00,RANI,0.705,0.7,0.7,1400,0.702293,5
2025-07-14 13:59:00,RANI,0.7055,0.7011,0.7011,813,0.704623,4
2025-07-14 14:00:00,RANI,0.7007,0.7007,0.7007,400,0.7007,1
