timestamp,symbol,high,low,close,volume,vwap,trade_count
2025-07-14 09:30:00,SDST,0.5278,0.4888,0.4888,27651,0.521203,68
2025-07-14 09:31:00,SDST,0.5127,0.4762,0.495,51207,0.491063,112
2025-07-14 09:32:00,SDST,0.5133,0.48,0.5133,19190,0.505547,49
2025-07-14 09:33:00,SDST,0.5284,0.4755,0.4924,41068,0.505646,87
2025-07-14 09:34:00,SDST,0.4811,0.4503,0.4546,58458,0.463029,76
2025-07-14 09:35:00,SDST,0.47,0.45,0.4696,23509,0.459532,22
2025-07-14 09:36:00,SDST,0.4765,0.4653,0.4674,8565,0.469382,22
2025-07-14 09:37:00,SDST,0.4779,0.4694,0.4777,27289,0.474664,19
2025-07-14 09:38:00,SDST,0.4994,0.4741,0.4936,21013,0.486745,47
2025-07-14 09:39:00,SDST,0.4937,0.4822,0.4827,16869,0.487653,59
2025-07-14 09:40:00,SDST,0.5,0.4829,0.5,34467,0.489514,34
2025-07-14 09:41:00,SDST,0.53,0.5061,0.5299,36106,0.517976,72
2025-07-14 09:42:00,SDST,0.53,0.5151,0.5198,27581,0.526133,31
2025-07-14 09:43:00,SDST,0.527,0.5138,0.5267,25441,0.519754,32
2025-07-14 09:44:00,SDST,0.5375,0.518,0.518,35164,0.526107,59
2025-07-14 09:45:00,SDST,0.525,0.4943,0.4943,8194,0.504835,29
2025-07-14 09:46:00,SDST,0.4907,0.475,0.4759,17350,0.479306,33
2025-07-14 09:47:00,SDST,0.492,0.4763,0.492,5135,0.483811,15
2025-07-14 09:48:00,SDST,0.525,0.4975,0.525,7210,0.51504,13
2025-07-14 09:49:00,SDST,0.5282,0.5041,0.5041,6304,0.508105,11
2025-07-14 09:50:00,SDST,0.53,0.5064,0.5098,9657,0.5176,25
2025-07-14 09:51:00,SDST,0.5064,0.48,0.48,29409,0.494122,59
2025-07-14 09:52:00,SDST,0.508,0.495,0.508,4519,0.50196,13
2025-07-14 09:53:00,SDST,0.51,0.4974,0.51,20656,0.505717,27
2025-07-14 09:54:00,SDST,0.5075,0.5004,0.5075,2363,0.501533,13
2025-07-14 09:55:00,SDST,0.5,0.4908,0.5,4664,0.497236,12
2025-07-14 09:56:00,SDST,0.5007,0.49,0.4981,12315,0.496151,10
2025-07-14 09:57:00,SDST,0.49,0.48,0.48,7996,0.485357,20
2025-07-14 09:58:00,SDST,0.475,0.46,0.468,23456,0.46524,39
2025-07-14 09:59:00,SDST,0.4801,0.4744,0.4801,8395,0.477901,19
2025-07-14 10:00:00,SDST,0.4736,0.4684,0.4684,2389,0.471561,16
2025-07-14 10:01:00,SDST,0.4776,0.4664,0.4776,8992,0.470088,14
2025-07-14 10:02:00,SDST,0.4801,0.4658,0.4793,22779,0.471494,30
2025-07-14 10:03:00,SDST,0.525,0.4976,0.5191,29967,0.514333,31
2025-07-14 10:04:00,SDST,0.5299,0.513,0.5156,38587,0.525635,27
2025-07-14 10:05:00,SDST,0.5299,0.503,0.5205,13904,0.512697,23
2025-07-14 10:06:00,SDST,0.5212,0.5132,0.5132,4295,0.517231,15
2025-07-14 10:07:00,SDST,0.5359,0.5,0.5241,48409,0.524507,94
2025-07-14 10:08:00,SDST,0.5388,0.5197,0.529,18105,0.529901,84
2025-07-14 10:09:00,SDST,0.5324,0.5076,0.5076,9115,0.522289,41
2025-07-14 10:10:00,SDST,0.5207,0.5018,0.5167,14074,0.509021,48
2025-07-14 10:11:00,SDST,0.5319,0.5134,0.5288,8212,0.51637,20
2025-07-14 10:12:00,SDST,0.54,0.5222,0.5297,22468,0.533244,61
2025-07-14 10:13:00,SDST,0.5341,0.5247,0.5309,9627,0.529602,37
2025-07-14 10:14:00,SDST,0.5339,0.513,0.513,8117,0.5206,17
2025-07-14 10:15:00,SDST,0.5132,0.5,0.5042,25413,0.501646,47
2025-07-14 10:16:00,SDST,0.5032,0.482,0.4901,43528,0.491479,76
2025-07-14 10:17:00,SDST,0.5,0.4881,0.497,11922,0.492779,52
2025-07-14 10:18:00,SDST,0.503,0.4958,0.4964,854,0.498738,10
2025-07-14 10:19:00,SDST,0.5089,0.5,0.5002,3178,0.505258,18
2025-07-14 10:20:00,SDST,0.5062,0.4911,0.4995,11595,0.495489,24
2025-07-14 10:21:00,SDST,0.502,0.485,0.4928,9992,0.492805,23
2025-07-14 10:22:00,SDST,0.5,0.4799,0.4799,16841,0.490932,36
2025-07-14 10:23:00,SDST,0.4937,0.4871,0.4871,4951,0.48977,11
2025-07-14 10:24:00,SDST,0.504,0.4925,0.504,3040,0.500893,8
2025-07-14 10:25:00,SDST,0.495,0.485,0.485,6299,0.488643,16
2025-07-14 10:26:00,SDST,0.491,0.4814,0.4814,11077,0.486445,21
2025-07-14 10:27:00,SDST,0.5081,0.4901,0.5081,11332,0.498006,17
2025-07-14 10:28:00,SDST,0.5248,0.51,0.5248,7798,0.515391,13
2025-07-14 10:29:00,SDST,0.522,0.5162,0.5205,11652,0.521584,17
2025-07-14 10:30:00,SDST,0.5136,0.5062,0.5136,8923,0.511902,13
2025-07-14 10:31:00,SDST,0.524,0.5164,0.5164,10580,0.520013,20
2025-07-14 10:32:00,SDST,0.5196,0.51,0.5164,9312,0.515454,30
2025-07-14 10:33:00,SDST,0.5273,0.5078,0.5267,19004,0.517349,65
2025-07-14 10:34:00,SDST,0.527,0.5,0.5042,17643,0.515446,89
2025-07-14 10:35:00,SDST,0.51,0.4951,0.51,16604,0.501496,29
2025-07-14 10:36:00,SDST,0.5266,0.5178,0.5204,12940,0.521659,31
2025-07-14 10:37:00,SDST,0.535,0.5096,0.5096,25949,0.526599,45
2025-07-14 10:38:00,SDST,0.5278,0.5185,0.519,3000,0.521753,10
2025-07-14 10:39:00,SDST,0.5238,0.5015,0.5015,14425,0.515315,26
2025-07-14 10:40:00,SDST,0.5066,0.4948,0.5066,5018,0.497494,17
2025-07-14 10:41:00,SDST,0.5141,0.5102,0.5118,400,0.512,4
2025-07-14 10:42:00,SDST,0.5195,0.502,0.5161,5358,0.512758,25
2025-07-14 10:43:00,SDST,0.5275,0.5147,0.5275,7903,0.520177,39
2025-07-14 10:44:00,SDST,0.5288,0.5172,0.5172,7890,0.526751,22
2025-07-14 10:45:00,SDST,0.54,0.5299,0.54,28866,0.535749,30
2025-07-14 10:46:00,SDST,0.5319,0.5305,0.5319,3276,0.531607,3
2025-07-14 10:47:00,SDST,0.5317,0.5206,0.5315,7715,0.527152,33
2025-07-14 10:48:00,SDST,0.5379,0.5296,0.532,38972,0.536389,37
2025-07-14 10:49:00,SDST,0.5279,0.515,0.515,10900,0.522963,7
2025-07-14 10:50:00,SDST,0.5188,0.51,0.5154,7592,0.513745,32
2025-07-14 10:51:00,SDST,0.52,0.52,0.52,100,0.52,1
2025-07-14 10:52:00,SDST,0.5379,0.5266,0.5379,6611,0.533657,14
2025-07-14 10:53:00,SDST,0.5307,0.5268,0.5303,3026,0.529702,5
2025-07-14 10:54:00,SDST,0.54,0.5348,0.5399,14269,0.538841,22
2025-07-14 10:55:00,SDST,0.6107,0.54,0.5968,119323,0.575167,121
2025-07-14 10:56:00,SDST,0.6084,0.5869,0.6031,48289,0.593716,69
2025-07-14 10:57:00,SDST,0.6064,0.59,0.5958,27529,0.601841,53
2025-07-14 10:58:00,SDST,0.62,0.6,0.6038,46258,0.61195,87
2025-07-14 10:59:00,SDST,0.62,0.5972,0.615,61822,0.610449,52
2025-07-14 11:00:00,SDST,0.622,0.58,0.59,43646,0.611394,43
2025-07-14 11:01:00,SDST,0.5657,0.551,0.5606,31480,0.561441,86
2025-07-14 11:02:00,SDST,0.5654,0.5361,0.54,20197,0.552419,60
2025-07-14 11:03:00,SDST,0.5424,0.452,0.4686,96391,0.490791,153
2025-07-14 11:04:00,SDST,0.4848,0.4755,0.48,24282,0.481251,65
2025-07-14 11:05:00,SDST,0.4799,0.47,0.4756,16539,0.475857,38
2025-07-14 11:06:00,SDST,0.4943,0.4761,0.486,19737,0.484123,63
2025-07-14 11:07:00,SDST,0.5056,0.4829,0.4935,13657,0.491548,58
2025-07-14 11:08:00,SDST,0.5087,0.4934,0.4994,8682,0.503276,36
2025-07-14 11:09:00,SDST,0.5,0.49,0.4955,4819,0.492432,22
2025-07-14 11:10:00,SDST,0.4954,0.4866,0.4908,5491,0.491844,12
2025-07-14 11:11:00,SDST,0.49,0.48,0.48,12455,0.481188,7
2025-07-14 11:12:00,SDST,0.4839,0.4807,0.4831,1180,0.482466,10
2025-07-14 11:13:00,SDST,0.4953,0.4827,0.4895,17213,0.490886,35
2025-07-14 11:14:00,SDST,0.4909,0.4879,0.4887,7763,0.48942,9
2025-07-14 11:15:00,SDST,0.4887,0.486,0.486,1593,0.487449,9
2025-07-14 11:16:00,SDST,0.4869,0.4862,0.4862,4198,0.486323,6
2025-07-14 11:17:00,SDST,0.4841,0.48,0.48,13118,0.481577,11
2025-07-14 11:18:00,SDST,0.4835,0.4797,0.4827,5131,0.482359,9
2025-07-14 11:19:00,SDST,0.4804,0.47,0.47,4654,0.472964,12
2025-07-14 11:21:00,SDST,0.47,0.47,0.47,2154,0.47,6
2025-07-14 11:22:00,SDST,0.4734,0.46,0.4734,15640,0.468009,13
2025-07-14 11:23:00,SDST,0.48,0.48,0.48,203,0.48,2
2025-07-14 11:24:00,SDST,0.4827,0.4789,0.4827,18023,0.482021,13
2025-07-14 11:25:00,SDST,0.4799,0.47,0.47,4492,0.474528,5
2025-07-14 11:26:00,SDST,0.4747,0.4747,0.4747,2700,0.4747,2
2025-07-14 11:27:00,SDST,0.47,0.46,0.46,1211,0.468131,4
2025-07-14 11:28:00,SDST,0.4685,0.4612,0.4685,6412,0.464478,26
2025-07-14 11:29:00,SDST,0.4794,0.4687,0.4757,4671,0.475951,25
2025-07-14 11:30:00,SDST,0.4775,0.4747,0.4775,2000,0.47647,10
2025-07-14 11:31:00,SDST,0.4776,0.4741,0.4741,3216,0.475615,18
2025-07-14 11:32:00,SDST,0.4725,0.471,0.4711,2200,0.471823,6
2025-07-14 11:33:00,SDST,0.48,0.4711,0.48,12852,0.47884,10
2025-07-14 11:34:00,SDST,0.47,0.4654,0.4654,776,0.468743,4
2025-07-14 11:35:00,SDST,0.4682,0.4627,0.4627,3406,0.46497,7
2025-07-14 11:36:00,SDST,0.47,0.47,0.47,1173,0.47,3
2025-07-14 11:38:00,SDST,0.4694,0.4668,0.4673,4910,0.467767,8
2025-07-14 11:39:00,SDST,0.463,0.463,0.463,105,0.463,1
2025-07-14 11:40:00,SDST,0.461,0.455,0.4561,8674,0.459073,18
2025-07-14 11:41:00,SDST,0.4572,0.455,0.4555,4986,0.456276,19
2025-07-14 11:42:00,SDST,0.453,0.4461,0.4509,17675,0.448894,32
2025-07-14 11:43:00,SDST,0.4525,0.4364,0.4364,25346,0.44289,42
2025-07-14 11:44:00,SDST,0.444,0.43,0.4301,15925,0.438691,18
2025-07-14 11:45:00,SDST,0.4417,0.437,0.4417,1099,0.441272,3
2025-07-14 11:46:00,SDST,0.4435,0.4394,0.4394,7137,0.442082,12
2025-07-14 11:47:00,SDST,0.442,0.4367,0.442,23939,0.436952,7
2025-07-14 11:48:00,SDST,0.4496,0.4467,0.4496,6032,0.447979,6
2025-07-14 11:50:00,SDST,0.4525,0.4505,0.4505,8280,0.450621,7
2025-07-14 11:51:00,SDST,0.4529,0.4525,0.4528,7439,0.452716,9
2025-07-14 11:52:00,SDST,0.4526,0.4525,0.4526,3567,0.45252,7
2025-07-14 11:53:00,SDST,0.4526,0.4525,0.4525,5963,0.452592,3
2025-07-14 11:55:00,SDST,0.4453,0.4453,0.4453,211,0.4453,2
2025-07-14 11:56:00,SDST,0.46,0.4528,0.46,6810,0.458094,5
2025-07-14 11:57:00,SDST,0.4653,0.4649,0.4649,729,0.465112,7
2025-07-14 11:58:00,SDST,0.4699,0.4655,0.4699,2410,0.466929,7
2025-07-14 11:59:00,SDST,0.4661,0.465,0.4661,600,0.465642,4
2025-07-14 12:00:00,SDST,0.4783,0.4678,0.4762,5616,0.471098,22
2025-07-14 12:01:00,SDST,0.4778,0.4725,0.4726,4400,0.47497,21
2025-07-14 12:02:00,SDST,0.4773,0.4737,0.475,1400,0.474543,7
2025-07-14 12:03:00,SDST,0.4733,0.4674,0.4674,1890,0.470589,6
2025-07-14 12:04:00,SDST,0.472,0.4716,0.4716,410,0.4719,3
2025-07-14 12:05:00,SDST,0.4741,0.4702,0.4712,1305,0.473009,6
2025-07-14 12:06:00,SDST,0.4731,0.4712,0.4712,760,0.4728,4
2025-07-14 12:07:00,SDST,0.4713,0.4678,0.4678,6900,0.46904,22
2025-07-14 12:08:00,SDST,0.4683,0.4678,0.4683,1500,0.468012,3
2025-07-14 12:09:00,SDST,0.4726,0.4697,0.4718,2022,0.470707,10
