timestamp,close,high,low,trade_count,open,volume,vwap
2025-04-14 04:03:00-04:00,96.14,96.54,95.91,751,96.32,45601,96.159702
2025-04-14 04:24:00-04:00,96.0,96.17,95.86,458,96.09,22440,96.03303
2025-04-14 04:45:00-04:00,95.8,96.0,95.34,451,95.95,25122,95.676595
2025-04-14 05:06:00-04:00,95.45,95.87,95.45,307,95.83,34000,95.624567
2025-04-14 05:27:00-04:00,95.44,95.59,95.18,405,95.47,27770,95.390094
2025-04-14 05:48:00-04:00,95.9,96.19,95.44,293,95.44,16811,95.935074
2025-04-14 06:09:00-04:00,95.93,95.98,95.63,222,95.93,14684,95.839638
2025-04-14 06:30:00-04:00,95.95,96.13,95.85,247,95.87,14732,95.932712
2025-04-14 06:51:00-04:00,96.91,96.91,95.85,1191,96.01,79670,96.372244
2025-04-14 07:12:00-04:00,97.06,97.28,96.7,1223,96.95,85449,96.97729
2025-04-14 07:33:00-04:00,97.39,97.5,96.99,1339,97.05,98237,97.123743
2025-04-14 07:54:00-04:00,97.31,97.55,95.9182,3866,97.29,1340527,96.906166
2025-04-14 08:15:00-04:00,97.7,97.7,97.11,1236,97.4,82755,97.401043
2025-04-14 08:36:00-04:00,97.52,97.8,97.32,1286,97.72,65030,97.539653
2025-04-14 08:57:00-04:00,97.8,97.8,97.37,1575,97.53,76005,97.549882
2025-04-14 09:18:00-04:00,95.79,97.87,95.74,37385,97.79,3299702,96.742758
2025-04-14 09:39:00-04:00,94.5725,96.2488,94.37,44917,95.79,3883760,95.053259
2025-04-14 10:00:00-04:00,95.47,95.98,94.51,26111,94.57,2705496,95.416707
2025-04-14 10:21:00-04:00,96.325,96.4353,95.18,23174,95.47,2240826,95.960337
