timestamp,close,high,low,trade_count,open,volume,vwap
2026-02-12 04:12:00-05:00,312.49,313.08,312.49,575,312.72,9171,312.758849
2026-02-12 04:33:00-05:00,311.9,312.3,311.9,467,312.29,7227,312.127453
2026-02-12 04:54:00-05:00,312.31,312.31,312.2,196,312.2,4600,312.259365
2026-02-12 05:15:00-05:00,312.29,312.31,312.07,198,312.07,3715,312.210097
2026-02-12 05:36:00-05:00,312.47,312.52,312.31,252,312.31,2613,312.436963
2026-02-12 05:57:00-05:00,312.79,312.79,312.5,307,312.53,5494,312.667758
2026-02-12 06:18:00-05:00,312.61,312.96,312.59,809,312.96,9714,312.742938
2026-02-12 06:39:00-05:00,312.52,312.6,312.52,168,312.59,2134,312.58875
2026-02-12 07:00:00-05:00,312.12,312.46,311.83,1264,312.43,14011,312.050204
2026-02-12 07:21:00-05:00,312.86,312.86,312.21,1626,312.21,41920,312.500248
2026-02-12 07:42:00-05:00,312.34,313.08,311.56,10227,312.9,145249,312.39865
2026-02-12 08:03:00-05:00,312.05,312.39,311.94,1928,312.29,28692,312.156177
2026-02-12 08:24:00-05:00,312.79,312.97,311.52,1703,312.09,32352,312.514596
2026-02-12 08:45:00-05:00,312.19,312.74,312.09,2605,312.67,29923,312.40984
2026-02-12 09:06:00-05:00,311.43,312.41,311.37,4415,312.41,52782,311.889265
2026-02-12 09:27:00-05:00,309.93,312.04,309.72,88836,311.35,3548465,310.905639
2026-02-12 09:48:00-05:00,311.34,312.21,309.73,81920,309.97,2902347,310.8661
2026-02-12 10:09:00-05:00,312.65,312.93,310.86,56818,311.4,1859297,312.022839
2026-02-12 10:30:00-05:00,310.28,313.07,309.55,70955,312.65,2327085,310.747353
