timestamp,close,high,low,trade_count,open,volume,vwap
2026-03-11 04:00:00-04:00,307.04,307.3,306.85,205,306.85,16291,306.9257
2026-03-11 04:21:00-04:00,306.5,307.15,306.5,137,307.12,2694,306.781184
2026-03-11 04:42:00-04:00,306.0,306.96,305.95,214,306.96,6153,306.419562
2026-03-11 05:03:00-04:00,306.09,306.09,305.75,122,305.88,4359,305.951489
2026-03-11 05:24:00-04:00,305.5,306.09,305.41,198,306.09,4843,305.716685
2026-03-11 05:45:00-04:00,305.73,305.73,305.11,209,305.45,6293,305.438105
2026-03-11 06:06:00-04:00,306.1,306.39,305.6,109,305.6,3315,306.071255
2026-03-11 06:27:00-04:00,306.82,306.82,306.82,18,306.82,400,306.82
2026-03-11 06:48:00-04:00,307.06,307.15,306.58,281,306.72,11252,306.799215
2026-03-11 07:09:00-04:00,306.68,306.8,306.68,43,306.8,761,306.75814
2026-03-11 07:30:00-04:00,306.51,306.51,306.19,183,306.51,3643,306.465392
2026-03-11 07:51:00-04:00,306.23,309.0,305.11,5147,306.7,60314,306.837216
2026-03-11 08:12:00-04:00,306.7,307.55,306.4,364,306.4,11998,306.989499
2026-03-11 08:33:00-04:00,306.153,306.77,306.0,782,306.71,24825,306.335453
2026-03-11 08:54:00-04:00,306.97,307.3137,306.38,439,306.44,10105,306.73129
2026-03-11 09:15:00-04:00,306.38,307.82,306.1,16848,306.97,719622,306.786825
2026-03-11 09:36:00-04:00,308.265,308.54,305.92,48300,306.39,1528466,307.141297
2026-03-11 09:57:00-04:00,309.93,310.31,307.98,59748,308.27,1595692,309.428483
2026-03-11 10:18:00-04:00,310.31,311.42,309.53,58367,309.89,1653812,310.40996
