timestamp,close,high,low,trade_count,open,volume,vwap
2025-04-22 04:12:00-04:00,86.38,86.38,85.96,137,86.01,9266,86.172153
2025-04-22 04:33:00-04:00,86.34,86.5,86.34,92,86.35,4275,86.431229
2025-04-22 04:54:00-04:00,86.37,86.5,86.37,46,86.46,2817,86.441573
2025-04-22 05:15:00-04:00,86.4,86.45,86.18,120,86.33,12115,86.34845
2025-04-22 05:36:00-04:00,86.27,86.4,86.26,44,86.4,4058,86.301921
2025-04-22 05:57:00-04:00,86.28,86.3,86.2,50,86.26,4106,86.269212
2025-04-22 06:18:00-04:00,86.15,86.23,86.12,64,86.23,5673,86.165001
2025-04-22 06:39:00-04:00,86.2,86.27,86.2,33,86.2,1936,86.22863
2025-04-22 07:00:00-04:00,86.1,86.32,86.0,221,86.3,13126,86.125908
2025-04-22 07:21:00-04:00,86.08,86.27,86.08,92,86.22,5737,86.163772
2025-04-22 07:42:00-04:00,86.23,86.58,85.5,1274,86.15,56544,86.16811
2025-04-22 08:03:00-04:00,86.23,86.37,85.56,391,86.17,787323,85.586613
2025-04-22 08:24:00-04:00,86.45,86.5,86.28,341,86.28,17977,86.384076
2025-04-22 08:45:00-04:00,86.69,86.8,86.4112,702,86.49,40547,86.616981
2025-04-22 09:06:00-04:00,86.6,86.73,86.52,806,86.69,43797,86.643442
2025-04-22 09:27:00-04:00,86.28,86.51,85.36,33809,86.5,3080320,85.932553
2025-04-22 09:48:00-04:00,85.855,86.45,85.51,23208,86.295,1889749,85.905153
2025-04-22 10:09:00-04:00,85.71,86.23,85.57,19509,85.86,1836449,85.873328
2025-04-22 10:30:00-04:00,85.9011,86.09,85.61,13696,85.71,1180792,85.924095
