timestamp,close,high,low,trade_count,open,volume,vwap
2026-02-23 04:06:00-05:00,315.96,316.18,314.81,1150,315.27,33708,315.562706
2026-02-23 04:27:00-05:00,316.08,316.37,315.75,659,316.17,20354,316.047524
2026-02-23 04:48:00-05:00,315.75,315.87,315.43,572,315.87,14270,315.571309
2026-02-23 05:09:00-05:00,315.77,316.37,315.56,906,316.11,27511,315.984743
2026-02-23 05:30:00-05:00,315.78,316.1,315.73,634,315.78,15468,315.849299
2026-02-23 05:51:00-05:00,315.81,316.08,315.73,519,315.9,12418,315.896769
2026-02-23 06:12:00-05:00,316.18,316.48,315.85,946,315.88,27105,316.257276
2026-02-23 06:33:00-05:00,315.62,316.24,315.52,907,316.23,20683,315.878479
2026-02-23 06:54:00-05:00,315.78,315.88,315.39,1076,315.57,25950,315.658068
2026-02-23 07:15:00-05:00,315.24,315.78,314.77,1549,315.76,33832,315.385917
2026-02-23 07:36:00-05:00,315.59,315.87,315.24,802,315.24,18555,315.577714
2026-02-23 07:57:00-05:00,316.24,316.48,312.37,9966,315.48,211986,314.847229
2026-02-23 08:18:00-05:00,316.07,316.42,315.68,2172,316.21,39672,316.207407
2026-02-23 08:39:00-05:00,316.88,317.09,316.1,3453,316.17,101517,316.677975
2026-02-23 09:00:00-05:00,317.04,317.28,316.78,3108,316.94,93637,317.039102
2026-02-23 09:21:00-05:00,315.3,319.3,315.0,73354,317.07,3704915,317.975043
2026-02-23 09:42:00-05:00,315.66,317.19,314.98,66565,315.32,2525360,315.951576
2026-02-23 10:03:00-05:00,315.91,316.43,314.84,61515,315.64,1725560,315.561916
2026-02-23 10:24:00-05:00,313.86,316.17,313.71,55780,315.93,1377019,314.746722
