timestamp,close,high,low,trade_count,open,volume,vwap
2026-02-03 04:15:00-05:00,347.76,347.87,347.37,893,347.62,19717,347.669187
2026-02-03 04:36:00-05:00,347.94,348.13,347.53,653,347.64,12803,347.794755
2026-02-03 04:57:00-05:00,348.43,348.69,347.76,1040,347.82,31551,348.345309
2026-02-03 05:18:00-05:00,348.11,348.7,348.0,1025,348.57,25518,348.38811
2026-02-03 05:39:00-05:00,348.66,348.7,347.77,920,348.13,20390,348.113817
2026-02-03 06:00:00-05:00,348.5,348.71,348.44,998,348.6,20591,348.558763
2026-02-03 06:21:00-05:00,347.63,348.6,347.61,1834,348.56,36944,347.977282
2026-02-03 06:42:00-05:00,347.0,347.71,346.8,2297,347.66,50410,347.263115
2026-02-03 07:03:00-05:00,347.51,347.76,347.15,2067,347.16,24419,347.475256
2026-02-03 07:24:00-05:00,347.7,347.76,347.42,1479,347.66,29432,347.660382
2026-02-03 07:45:00-05:00,347.84,349.51,346.83,16028,347.7,309981,348.012495
2026-02-03 08:06:00-05:00,347.81,347.91,347.44,2935,347.82,72505,347.65163
2026-02-03 08:27:00-05:00,347.74,348.21,347.66,2915,347.86,65253,347.93922
2026-02-03 08:48:00-05:00,347.55,347.86,347.26,3295,347.85,57377,347.533294
2026-02-03 09:09:00-05:00,347.34,347.9,346.47,5198,347.46,111301,347.309701
2026-02-03 09:30:00-05:00,343.88,348.76,342.18,108278,347.1,4585021,345.685392
2026-02-03 09:51:00-05:00,343.16,346.46,340.77,80435,343.93,2718375,343.446853
2026-02-03 10:12:00-05:00,342.9,344.03,341.12,58856,343.15,1661228,342.738323
