timestamp,close,high,low,trade_count,open,volume,vwap
2026-02-10 04:15:00-05:00,217.1,217.45,216.8,420,217.0,11285,217.103932
2026-02-10 04:36:00-05:00,216.56,217.13,216.43,214,217.13,6184,216.740376
2026-02-10 04:57:00-05:00,216.47,216.86,216.44,196,216.77,6247,216.641131
2026-02-10 05:18:00-05:00,216.34,216.55,216.27,134,216.55,5390,216.400031
2026-02-10 05:39:00-05:00,216.6,216.79,216.2,210,216.2,8841,216.40841
2026-02-10 06:00:00-05:00,216.3,216.4,216.1,131,216.25,3657,216.228619
2026-02-10 06:21:00-05:00,216.6,216.6,216.26,114,216.49,4495,216.46742
2026-02-10 06:42:00-05:00,217.32,217.44,216.57,489,216.69,18498,216.970316
2026-02-10 07:03:00-05:00,217.8,217.8,217.21,843,217.3,32093,217.525933
2026-02-10 07:24:00-05:00,217.35,218.04,217.0,1432,217.85,51868,217.723351
2026-02-10 07:45:00-05:00,216.27,218.1,214.75,6376,217.2,221402,216.877996
2026-02-10 08:06:00-05:00,216.8,217.1521,216.15,1460,216.48,64812,216.615299
2026-02-10 08:27:00-05:00,216.96,217.15,216.5,1002,216.8768,43165,216.766323
2026-02-10 08:48:00-05:00,217.1,217.4,216.7,1331,216.7,60517,217.041934
2026-02-10 09:09:00-05:00,215.14,217.5,215.1,2703,217.15,213982,216.649925
2026-02-10 09:30:00-05:00,215.37,219.39,214.26,53486,215.14,4146724,216.727349
2026-02-10 09:51:00-05:00,216.26,217.08,215.03,28516,215.38,1878807,216.159796
2026-02-10 10:12:00-05:00,215.64,216.58,214.9,21453,216.245,1350951,215.796164
