timestamp,close,high,low,trade_count,open,volume,vwap
2026-02-10 04:15:00-05:00,324.33,324.48,324.15,305,324.15,5080,324.316382
2026-02-10 04:36:00-05:00,324.18,324.45,324.18,190,324.45,3462,324.336415
2026-02-10 04:57:00-05:00,324.0,324.0,323.78,157,323.79,3167,323.812909
2026-02-10 05:18:00-05:00,323.79,323.82,323.79,30,323.82,756,323.81125
2026-02-10 05:39:00-05:00,323.89,323.93,323.74,123,323.74,3542,323.915498
2026-02-10 06:00:00-05:00,323.29,323.58,323.29,160,323.58,1360,323.443608
2026-02-10 06:21:00-05:00,323.58,323.59,323.12,799,323.3,9393,323.449541
2026-02-10 06:42:00-05:00,323.84,323.84,323.6,418,323.6,8422,323.749276
2026-02-10 07:03:00-05:00,323.1,323.82,323.1,1196,323.82,19661,323.420528
2026-02-10 07:24:00-05:00,322.89,323.48,322.83,1041,323.13,28699,323.276968
2026-02-10 07:45:00-05:00,322.19,324.49,322.03,15266,322.89,142746,323.295994
2026-02-10 08:06:00-05:00,322.36,322.61,321.88,1774,322.08,32302,322.19219
2026-02-10 08:27:00-05:00,322.88,322.92,322.11,1635,322.52,20829,322.535365
2026-02-10 08:48:00-05:00,322.8,323.11,322.7,1635,322.92,34052,322.889409
2026-02-10 09:09:00-05:00,320.71,322.78,320.23,7406,322.78,255700,321.119877
2026-02-10 09:30:00-05:00,316.44,321.45,314.39,165511,320.75,6590816,317.585455
2026-02-10 09:51:00-05:00,319.31,319.49,315.37,86619,316.39,3021206,317.459066
2026-02-10 10:12:00-05:00,319.63,319.98,318.29,66652,319.3,2058472,319.237966
