timestamp,symbol,alert_type,current_price,orb_high,orb_low,orb_range,orb_midpoint,breakout_type,breakout_percentage,volume_ratio,confidence_score,priority,confidence_level,recommended_stop_loss,recommended_take_profit,source_file,signal_price,resistance_price,penetration_percent,range_percent
2025-07-10T10:00:00,SUGP,bullish,1.59318,1.59,1.39,0.20000000000000018,1.49,bullish_breakout,2.9864798704477806,2.8557481083719796,0.72,MEDIUM,MEDIUM,1.5264,1.7490000000000003,enhanced_alert_SUGP_20250710_006.json,,,,
2025-07-10T10:00:00,PROK,bullish,4.83966,4.83,4.52,0.3100000000000005,4.675,bullish_breakout,10.090378249711737,2.8020036329608633,0.62,MEDIUM,MEDIUM,4.6368,5.313000000000001,enhanced_alert_PROK_20250710_001.json,,,,
2025-07-10T10:00:00,STKH,bullish,2.78556,2.78,2.4,0.3799999999999999,2.59,bullish_breakout,6.836686339551119,3.214425332290852,0.82,HIGH,HIGH,2.6687999999999996,3.058,enhanced_alert_STKH_20250710_005.json,,,,
2025-07-10T10:00:00,AIRI,bullish,3.96792,3.96,3.63,0.33000000000000007,3.795,bullish_breakout,3.4657956813645403,3.189655172413793,0.77,MEDIUM,MEDIUM,3.8015999999999996,4.356,enhanced_alert_AIRI_20250710_003.json,,,,
2025-07-10T10:00:00,MLGO,bearish,0.8032902,0.8659,0.8049,0.061000000000000054,0.8353999999999999,bearish_breakdown,11.92473156027547,11.07454894133302,0.9,HIGH,HIGH,0.8652674999999999,0.72441,enhanced_alert_MLGO_20250710_002.json,,,,
2025-07-10T10:00:00,CGTX,bearish,0.8004958,1.04,0.8021,0.2379,0.92105,bearish_breakdown,12.541702280011968,2.9562850824970233,0.6,LOW,LOW,0.8622575,0.72189,enhanced_alert_CGTX_20250710_007.json,,,,
2025-07-10T10:00:00,SAFX,bearish,2.7494899999999998,3.555,2.755,0.8000000000000003,3.1550000000000002,bearish_breakdown,28.714052424267766,2.9858197153400106,0.62,MEDIUM,MEDIUM,2.9616249999999997,2.4795,enhanced_alert_SAFX_20250710_000.json,,,,
2025-07-10T10:00:00,KLTO,bearish,1.4969999999999999,1.635,1.5,0.135,1.5675,bearish_breakdown,1.1356045424181633,4.24898043823875,0.9200000000000002,HIGH,HIGH,1.6124999999999998,1.35,enhanced_alert_KLTO_20250710_004.json,,,,
2025-07-10T10:44:00,MLGO,bearish,0.7699,0.8659,0.8049,0.061000000000000054,0.8353999999999999,bearish_breakdown,4.3483662566778385,3.7789881977142143,0.8614398793388438,HIGH,VERY_HIGH,0.8276425,0.739104,alert_MLGO_20250710_104400.json,,,,
2025-07-10T10:51:00,STKH,bullish,3.5,2.78,2.4,0.3799999999999999,2.59,bullish_breakout,25.899280575539578,1.6996554752415052,0.8890454433465078,MEDIUM,VERY_HIGH,3.2375000000000003,3.64,alert_STKH_20250710_105100.json,,,,
2025-07-10T10:51:00,SAFX,bearish,2.475,3.555,2.755,0.8000000000000003,3.1550000000000002,bearish_breakdown,10.163339382940102,1.7921597923957064,0.8357769276932729,MEDIUM,HIGH,2.660625,2.376,alert_SAFX_20250710_105100.json,,,,
2025-07-10T10:55:00,SAFX,bearish,2.345,3.555,2.755,0.8000000000000003,3.1550000000000002,bearish_breakdown,14.882032667876576,2.668371886120996,0.8703897550985444,HIGH,VERY_HIGH,2.520875,2.2512000000000003,alert_SAFX_20250710_105500.json,,,,
