timestamp,symbol,high,low,close,volume,vwap,trade_count
2025-07-15 09:30:00,WINT,0.86,0.86,0.86,100,0.86,1
2025-07-15 09:34:00,WINT,0.8311,0.8137,0.8137,400,0.825261,3
2025-07-15 09:35:00,WINT,0.8198,0.8129,0.8198,650,0.816867,4
2025-07-15 09:36:00,WINT,0.8282,0.8271,0.8271,600,0.827867,3
2025-07-15 09:38:00,WINT,0.8201,0.8201,0.8201,100,0.8201,1
2025-07-15 09:39:00,WINT,0.8059,0.8056,0.8056,701,0.80585,5
2025-07-15 09:40:00,WINT,0.8263,0.8263,0.8263,200,0.8263,1
2025-07-15 09:41:00,WINT,0.8299,0.8299,0.8299,500,0.8299,3
2025-07-15 09:42:00,WINT,0.8648,0.86,0.8648,900,0.8616,2
2025-07-15 09:43:00,WINT,0.8551,0.8551,0.8551,200,0.8551,1
