timestamp,close,high,low,trade_count,open,volume,vwap
2025-04-16 04:00:00-04:00,88.27,89.42,87.98,2444,89.42,163897,88.318458
2025-04-16 04:21:00-04:00,90.39,90.45,87.87,2872,88.25,207927,89.100759
2025-04-16 04:42:00-04:00,89.75,90.41,89.3,2846,90.38,154053,89.920273
2025-04-16 05:03:00-04:00,89.39,89.84,89.28,1025,89.69,42330,89.562585
2025-04-16 05:24:00-04:00,89.21,89.73,89.21,725,89.45,22568,89.379035
2025-04-16 05:45:00-04:00,89.05,89.35,88.87,1239,89.21,51278,89.078858
2025-04-16 06:06:00-04:00,88.99,89.09,88.83,676,89.0,44477,88.966626
2025-04-16 06:27:00-04:00,88.92,89.15,88.89,683,88.99,64464,88.997909
2025-04-16 06:48:00-04:00,88.8,88.96,88.32,1525,88.95,125773,88.687771
2025-04-16 07:09:00-04:00,88.98,89.05,88.53,1099,88.76,71660,88.705229
2025-04-16 07:30:00-04:00,88.99,89.15,88.66,588,88.94,35928,88.884958
2025-04-16 07:51:00-04:00,88.32,90.019,88.0,5402,88.88,347182,88.714025
2025-04-16 08:12:00-04:00,88.68,88.9,88.25,1941,88.38,214133,88.435412
2025-04-16 08:33:00-04:00,88.8,88.85,88.44,2156,88.68,170169,88.605658
2025-04-16 08:54:00-04:00,88.09,89.39,87.83,9055,88.75,741058,88.469923
2025-04-16 09:15:00-04:00,89.66,89.8553,87.31,38442,88.07,3822239,88.706861
2025-04-16 09:36:00-04:00,89.61,90.47,89.27,68852,89.64,6232145,89.935752
2025-04-16 09:57:00-04:00,88.928,90.03,88.83,41655,89.63,3789791,89.308248
2025-04-16 10:18:00-04:00,89.26,89.79,88.7,30438,88.92,2584330,89.26512
