timestamp,close,high,low,trade_count,open,volume,vwap
2026-02-11 04:03:00-05:00,319.04,319.5,318.93,440,318.93,8063,319.316138
2026-02-11 04:24:00-05:00,318.71,319.28,318.66,390,319.26,5458,318.903761
2026-02-11 04:45:00-05:00,318.24,319.1,318.17,408,318.79,5696,318.660977
2026-02-11 05:06:00-05:00,318.51,318.51,318.38,137,318.48,2919,318.438182
2026-02-11 05:27:00-05:00,318.76,318.99,318.6,181,318.63,12942,318.933636
2026-02-11 05:48:00-05:00,318.69,318.69,318.17,306,318.28,4953,318.557257
2026-02-11 06:09:00-05:00,319.04,319.04,318.69,204,318.7,3410,318.795614
2026-02-11 06:30:00-05:00,318.79,318.96,318.76,399,318.85,7719,318.864916
2026-02-11 06:51:00-05:00,318.55,318.78,318.48,736,318.66,12680,318.647184
2026-02-11 07:12:00-05:00,318.58,318.68,318.57,371,318.59,7756,318.636738
2026-02-11 07:33:00-05:00,318.35,318.59,318.35,476,318.53,6680,318.471813
2026-02-11 07:54:00-05:00,318.29,319.54,318.25,7062,318.33,95772,318.616663
2026-02-11 08:15:00-05:00,319.46,319.98,318.08,2750,318.36,60621,319.076219
2026-02-11 08:36:00-05:00,320.62,321.0,319.34,3830,319.46,96629,320.230725
2026-02-11 08:57:00-05:00,319.96,320.81,319.95,3257,320.77,70055,320.375357
2026-02-11 09:18:00-05:00,318.34,320.84,317.88,49204,320.03,2017449,319.431
2026-02-11 09:39:00-05:00,315.77,318.63,315.44,82963,318.28,2419620,317.275238
2026-02-11 10:00:00-05:00,312.72,316.86,312.71,101433,315.76,2817574,314.802758
2026-02-11 10:21:00-05:00,312.72,313.26,311.16,102902,312.72,3144648,312.039268
