timestamp,close,high,low,trade_count,open,volume,vwap
2026-02-11 04:03:00-05:00,213.75,214.49,213.74,134,214.19,4995,214.144515
2026-02-11 04:24:00-05:00,213.25,213.94,213.2,155,213.94,6767,213.524268
2026-02-11 04:45:00-05:00,212.62,213.35,212.4,271,213.28,8386,212.94224
2026-02-11 05:06:00-05:00,212.55,212.55,212.1,295,212.51,13594,212.349935
2026-02-11 05:27:00-05:00,212.6,213.1,212.41,364,212.41,23342,213.035669
2026-02-11 05:48:00-05:00,213.45,213.59,212.27,246,212.42,10079,212.948861
2026-02-11 06:09:00-05:00,213.7,213.73,213.4,114,213.5,4300,213.60715
2026-02-11 06:30:00-05:00,213.78,214.07,213.49,224,213.57,10668,213.771913
2026-02-11 06:51:00-05:00,213.7,214.3,213.0,812,213.98,27875,213.730751
2026-02-11 07:12:00-05:00,214.0,214.25,213.94,301,213.98,11474,214.061024
2026-02-11 07:33:00-05:00,213.48,214.0,213.4,296,214.0,11513,213.571014
2026-02-11 07:54:00-05:00,213.81,214.59,212.01,4461,213.4,480055,213.680689
2026-02-11 08:15:00-05:00,215.44,216.0,213.7001,2005,213.7001,81873,215.007299
2026-02-11 08:36:00-05:00,216.5496,216.79,215.06,2851,215.4,151312,215.884743
2026-02-11 08:57:00-05:00,216.0895,216.55,215.76,2385,216.54,95375,216.209084
2026-02-11 09:18:00-05:00,214.99,218.3,214.55,26806,216.02,1899915,216.435322
2026-02-11 09:39:00-05:00,215.66,219.65,214.41,49084,214.92,3455016,217.541019
2026-02-11 10:00:00-05:00,210.3666,215.94,210.36,42047,215.67,2555156,213.148624
2026-02-11 10:21:00-05:00,211.66,211.8847,209.21,40105,210.42,2678606,210.27593
