timestamp,symbol,high,low,close,volume,vwap,trade_count
2025-07-07 15:27:00+00:00,CURR,1.525,1.525,1.525,100,1.525,1
2025-07-07 15:29:00+00:00,CURR,1.51,1.51,1.51,100,1.51,1
2025-07-07 15:33:00+00:00,CURR,1.46,1.46,1.46,100,1.46,1
2025-07-07 15:36:00+00:00,CURR,1.42,1.42,1.42,200,1.42,2
2025-07-07 15:37:00+00:00,CURR,1.425,1.425,1.425,184,1.425,2
2025-07-07 15:38:00+00:00,CURR,1.445,1.445,1.445,228,1.445,3
2025-07-07 15:40:00+00:00,CURR,1.465,1.465,1.465,1600,1.465,3
2025-07-07 15:49:00+00:00,CURR,1.51,1.51,1.51,100,1.51,1
2025-07-07 15:53:00+00:00,CURR,1.56,1.56,1.56,1100,1.56,3
2025-07-07 15:55:00+00:00,CURR,1.55,1.55,1.55,100,1.55,1
2025-07-07 15:57:00+00:00,CURR,1.53,1.53,1.53,100,1.53,1
2025-07-07 16:08:00+00:00,CURR,1.63,1.63,1.63,100,1.63,1
2025-07-07 16:10:00+00:00,CURR,1.635,1.63,1.63,500,1.633,4
2025-07-07 16:11:00+00:00,CURR,1.635,1.635,1.635,200,1.635,2
2025-07-07 16:18:00+00:00,CURR,1.64,1.64,1.64,100,1.64,1
2025-07-07 16:28:00+00:00,CURR,1.62,1.62,1.62,400,1.62,2
2025-07-07 16:29:00+00:00,CURR,1.62,1.62,1.62,1300,1.62,3
2025-07-07 16:30:00+00:00,CURR,1.68,1.65,1.68,200,1.665,2
2025-07-07 16:32:00+00:00,CURR,1.665,1.665,1.665,200,1.665,1
2025-07-07 16:33:00+00:00,CURR,1.665,1.665,1.665,415,1.665,2
2025-07-07 16:37:00+00:00,CURR,1.645,1.645,1.645,100,1.645,1
2025-07-07 16:39:00+00:00,CURR,1.78,1.735,1.78,2703,1.772778,8
2025-07-07 16:40:00+00:00,CURR,1.725,1.705,1.705,319,1.711667,3
2025-07-07 16:41:00+00:00,CURR,1.73,1.73,1.73,100,1.73,1
2025-07-07 16:42:00+00:00,CURR,1.74,1.74,1.74,200,1.74,1
2025-07-07 16:45:00+00:00,CURR,1.715,1.715,1.715,100,1.715,1
2025-07-07 16:47:00+00:00,CURR,1.73,1.73,1.73,100,1.73,1
2025-07-07 16:51:00+00:00,CURR,1.725,1.695,1.7,1844,1.716389,15
2025-07-07 16:52:00+00:00,CURR,1.705,1.58,1.58,2838,1.6534,17
2025-07-07 16:53:00+00:00,CURR,1.63,1.6,1.63,364,1.615714,4
2025-07-07 16:54:00+00:00,CURR,1.64,1.64,1.64,200,1.64,2
2025-07-07 16:55:00+00:00,CURR,1.63,1.63,1.63,150,1.63,1
2025-07-07 16:58:00+00:00,CURR,1.67,1.67,1.67,100,1.67,1
2025-07-07 17:02:00+00:00,CURR,1.69,1.69,1.69,416,1.69,5
2025-07-07 17:09:00+00:00,CURR,1.66,1.66,1.66,620,1.66,5
2025-07-07 17:10:00+00:00,CURR,1.66,1.635,1.635,800,1.646875,6
2025-07-07 17:38:00+00:00,CURR,1.685,1.685,1.685,100,1.685,1
2025-07-07 17:56:00+00:00,CURR,1.725,1.725,1.725,159,1.725,1
2025-07-07 18:09:00+00:00,CURR,1.73,1.73,1.73,100,1.73,1
2025-07-07 18:10:00+00:00,CURR,1.74,1.74,1.74,100,1.74,1
2025-07-07 18:14:00+00:00,CURR,1.77,1.75,1.77,1400,1.752143,5
2025-07-07 18:17:00+00:00,CURR,1.83,1.82,1.83,738,1.824286,5
2025-07-07 18:19:00+00:00,CURR,1.81,1.81,1.81,201,1.81,2
2025-07-07 18:20:00+00:00,CURR,1.825,1.825,1.825,200,1.825,1
2025-07-07 18:23:00+00:00,CURR,1.885,1.835,1.885,500,1.852,5
2025-07-07 18:24:00+00:00,CURR,1.875,1.875,1.875,100,1.875,1
2025-07-07 18:27:00+00:00,CURR,1.875,1.875,1.875,200,1.875,2
