timestamp,symbol,high,low,close,volume,vwap,trade_count
2025-07-07 15:16:00+00:00,BTBT,3.84,3.8,3.8,20096,3.827679,31
2025-07-07 15:17:00+00:00,BTBT,3.81,3.77,3.78,32171,3.79359,46
2025-07-07 15:18:00+00:00,BTBT,3.79,3.765,3.765,21629,3.777114,39
2025-07-07 15:19:00+00:00,BTBT,3.78,3.765,3.78,11418,3.766013,11
2025-07-07 15:20:00+00:00,BTBT,3.785,3.76,3.77,20366,3.772671,34
2025-07-07 15:21:00+00:00,BTBT,3.775,3.74,3.745,27351,3.75493,56
2025-07-07 15:22:00+00:00,BTBT,3.765,3.75,3.765,6456,3.760412,18
2025-07-07 15:23:00+00:00,BTBT,3.79,3.77,3.79,13662,3.774722,24
2025-07-07 15:24:00+00:00,BTBT,3.825,3.8,3.8,7597,3.816724,12
2025-07-07 15:25:00+00:00,BTBT,3.82,3.805,3.82,8108,3.819815,18
2025-07-07 15:26:00+00:00,BTBT,3.845,3.83,3.845,16013,3.838789,21
2025-07-07 15:27:00+00:00,BTBT,3.86,3.83,3.84,9900,3.840562,23
2025-07-07 15:28:00+00:00,BTBT,3.83,3.8,3.83,12732,3.814116,15
2025-07-07 15:29:00+00:00,BTBT,3.83,3.81,3.81,3869,3.813333,12
2025-07-07 15:30:00+00:00,BTBT,3.81,3.76,3.79,20750,3.785707,31
2025-07-07 15:31:00+00:00,BTBT,3.795,3.795,3.795,1562,3.795,5
2025-07-07 15:32:00+00:00,BTBT,3.83,3.81,3.83,10468,3.828641,18
2025-07-07 15:33:00+00:00,BTBT,3.85,3.845,3.845,18457,3.848448,12
2025-07-07 15:34:00+00:00,BTBT,3.84,3.84,3.84,601,3.84,2
2025-07-07 15:35:00+00:00,BTBT,3.86,3.83,3.85,13442,3.853443,25
2025-07-07 15:36:00+00:00,BTBT,3.84,3.83,3.84,29699,3.836101,25
2025-07-07 15:37:00+00:00,BTBT,3.835,3.82,3.83,13742,3.828317,16
2025-07-07 15:38:00+00:00,BTBT,3.84,3.83,3.83,20734,3.836332,28
2025-07-07 15:39:00+00:00,BTBT,3.845,3.835,3.845,7517,3.838379,10
2025-07-07 15:40:00+00:00,BTBT,3.85,3.83,3.83,15833,3.838602,14
2025-07-07 15:41:00+00:00,BTBT,3.81,3.79,3.8,11778,3.79897,16
2025-07-07 15:42:00+00:00,BTBT,3.8,3.8,3.8,1100,3.8,1
2025-07-07 15:43:00+00:00,BTBT,3.81,3.795,3.81,12882,3.799688,15
2025-07-07 15:44:00+00:00,BTBT,3.835,3.79,3.8,16351,3.820651,16
2025-07-07 15:45:00+00:00,BTBT,3.79,3.775,3.775,2000,3.78625,4
2025-07-07 15:46:00+00:00,BTBT,3.795,3.76,3.795,11000,3.775912,9
2025-07-07 15:47:00+00:00,BTBT,3.8,3.78,3.785,20926,3.786291,19
2025-07-07 15:48:00+00:00,BTBT,3.79,3.775,3.79,6400,3.78,4
2025-07-07 15:49:00+00:00,BTBT,3.75,3.74,3.74,3181,3.745599,2
2025-07-07 15:50:00+00:00,BTBT,3.755,3.755,3.755,709,3.755,4
