timestamp,close,high,low,trade_count,open,volume,vwap
2026-02-17 04:15:00-05:00,303.43,303.43,302.29,1057,302.84,22186,302.628193
2026-02-17 04:36:00-05:00,303.79,303.79,303.49,194,303.49,4410,303.542086
2026-02-17 04:57:00-05:00,303.5,303.83,301.79,975,303.54,11716,302.927839
2026-02-17 05:18:00-05:00,303.3,303.5,303.28,192,303.28,3230,303.353884
2026-02-17 05:39:00-05:00,302.51,303.25,302.27,493,303.25,7242,302.546762
2026-02-17 06:00:00-05:00,301.43,302.7,301.43,1386,302.6,19038,302.249447
2026-02-17 06:21:00-05:00,301.73,301.99,301.27,1630,301.54,39275,301.593313
2026-02-17 06:42:00-05:00,301.5,302.23,301.35,1889,301.71,46538,301.733317
2026-02-17 07:03:00-05:00,301.54,302.5,301.54,1551,301.58,37998,302.172039
2026-02-17 07:24:00-05:00,300.61,301.53,300.34,2776,301.38,38608,300.816926
2026-02-17 07:45:00-05:00,299.86,303.72,299.84,10977,300.64,147326,301.302623
2026-02-17 08:06:00-05:00,300.67,301.09,299.46,7507,299.81,128328,300.023211
2026-02-17 08:27:00-05:00,300.44,300.79,299.81,2809,300.64,61063,300.344488
2026-02-17 08:48:00-05:00,301.42,302.11,300.31,3380,300.31,59838,301.277765
2026-02-17 09:09:00-05:00,299.86,301.87,299.67,6722,301.31,197204,300.197277
2026-02-17 09:30:00-05:00,299.62,304.23,298.63,143114,299.86,5811230,301.017189
2026-02-17 09:51:00-05:00,297.53,299.96,296.92,121067,299.61,4185751,298.0732
2026-02-17 10:12:00-05:00,296.92,299.2,296.86,86322,297.53,2563144,297.993151
