timestamp,close,high,low,trade_count,open,volume,vwap
2025-04-23 04:00:00-04:00,89.32,89.48,88.79,857,88.96,46766,89.070282
2025-04-23 04:21:00-04:00,89.45,89.48,89.12,560,89.39,34061,89.278156
2025-04-23 04:42:00-04:00,89.35,89.47,89.28,344,89.45,16793,89.397841
2025-04-23 05:03:00-04:00,89.3,89.4,89.25,242,89.3,14651,89.315179
2025-04-23 05:24:00-04:00,89.19,89.34,89.11,337,89.34,23234,89.213235
2025-04-23 05:45:00-04:00,89.34,89.43,89.17,172,89.22,10574,89.274461
2025-04-23 06:06:00-04:00,89.41,89.49,89.3,294,89.39,19654,89.37347
2025-04-23 06:27:00-04:00,89.82,89.93,89.38,495,89.38,32111,89.650049
2025-04-23 06:48:00-04:00,89.85,89.97,89.69,685,89.85,48402,89.852391
2025-04-23 07:09:00-04:00,89.7,90.15,89.7,916,89.86,74013,89.943523
2025-04-23 07:30:00-04:00,89.64,89.86,89.6,608,89.77,40652,89.715595
2025-04-23 07:51:00-04:00,89.95,90.22,88.62,2948,89.59,231524,89.629893
2025-04-23 08:12:00-04:00,90.49,90.49,89.9,1488,89.9,83222,90.154567
2025-04-23 08:33:00-04:00,91.2513,91.3593,90.25,3574,90.44,316177,90.945337
2025-04-23 08:54:00-04:00,91.1,91.39,91.05,3702,91.2508,295162,91.253635
2025-04-23 09:15:00-04:00,91.795,92.65,91.08,34295,91.1,3220383,91.998183
2025-04-23 09:36:00-04:00,92.69,93.45,91.385,70351,91.79,5993927,92.70957
2025-04-23 09:57:00-04:00,92.71,93.74,92.26,40257,92.7,3236485,92.943752
2025-04-23 10:18:00-04:00,93.09,93.34,92.39,27090,92.71,2191495,92.874658
