timestamp,close,high,low,trade_count,open,volume,vwap
2026-03-03 04:15:00-05:00,297.42,298.86,297.42,3175,298.8,54001,298.32207
2026-03-03 04:36:00-05:00,297.13,298.12,296.51,3138,297.4,50241,297.321786
2026-03-03 04:57:00-05:00,297.2,297.2,296.28,2675,296.66,50213,296.707972
2026-03-03 05:18:00-05:00,296.06,297.27,296.01,2319,296.84,36770,296.684028
2026-03-03 05:39:00-05:00,296.67,297.12,296.15,2190,296.15,35821,296.778478
2026-03-03 06:00:00-05:00,296.52,297.81,296.31,1699,296.61,38023,297.142602
2026-03-03 06:21:00-05:00,298.0,298.34,296.53,1621,296.53,35099,297.817957
2026-03-03 06:42:00-05:00,297.83,298.48,297.2,2855,298.0,40522,297.787411
2026-03-03 07:03:00-05:00,298.73,299.01,298.0,1731,298.0,35048,298.607608
2026-03-03 07:24:00-05:00,298.8,299.01,298.25,1696,299.01,30289,298.672122
2026-03-03 07:45:00-05:00,298.35,303.4,296.0,20998,298.87,342373,299.169664
2026-03-03 08:06:00-05:00,297.9,298.42,297.9,2442,298.42,31066,298.085768
2026-03-03 08:27:00-05:00,297.01,298.0914,297.0,4233,298.0,82487,297.476176
2026-03-03 08:48:00-05:00,297.02,297.48,296.8,5384,297.01,101664,297.088038
2026-03-03 09:09:00-05:00,298.32,298.47,296.51,5976,297.02,921536,297.380923
2026-03-03 09:30:00-05:00,299.22,301.71,296.71,104832,298.59,3685745,299.178649
2026-03-03 09:51:00-05:00,299.755,300.39,298.759,67209,299.29,1941198,299.472805
2026-03-03 10:12:00-05:00,298.18,300.41,296.99,81565,299.7,2213796,298.192875
