timestamp,close,high,low,trade_count,open,volume,vwap
2026-03-03 04:15:00-05:00,190.87,191.6,190.7,1452,191.6,46362,191.159801
2026-03-03 04:36:00-05:00,190.19,191.27,190.1,1677,191.0,39931,190.673845
2026-03-03 04:57:00-05:00,190.5,190.5,189.53,2272,190.25,63873,190.071479
2026-03-03 05:18:00-05:00,189.61,190.52,189.61,1125,190.49,63545,190.079028
2026-03-03 05:39:00-05:00,190.23,190.6,189.8,1135,189.82,39891,190.459432
2026-03-03 06:00:00-05:00,189.85,190.41,189.85,785,190.02,21299,190.117115
2026-03-03 06:21:00-05:00,190.43,190.6,189.8,880,189.81,38834,190.251765
2026-03-03 06:42:00-05:00,190.89,191.13,190.4,1493,190.6,61513,190.766252
2026-03-03 07:03:00-05:00,192.2,192.3,191.1,1432,191.1,56153,191.819838
2026-03-03 07:24:00-05:00,192.33,192.5,191.85,997,192.14,33914,192.240682
2026-03-03 07:45:00-05:00,191.89,195.3,189.5,11144,192.31,352310,192.050457
2026-03-03 08:06:00-05:00,191.4,194.83,191.4,1966,194.33,58296,191.726063
2026-03-03 08:27:00-05:00,190.9,191.49,190.8,2603,191.37,117047,191.087334
2026-03-03 08:48:00-05:00,190.87,191.04,190.6,2042,190.9498,102208,190.835577
2026-03-03 09:09:00-05:00,191.74,191.74,190.25,3110,190.89,105232,190.864967
2026-03-03 09:30:00-05:00,190.94,193.64,190.01,64349,191.46,4114308,191.602163
2026-03-03 09:51:00-05:00,190.6593,191.76,189.83,47034,190.8552,2748178,190.703913
2026-03-03 10:12:00-05:00,189.7349,191.19,188.53,48490,190.59,2790539,189.493033
