timestamp,close,high,low,trade_count,open,volume,vwap
2026-03-02 04:06:00-05:00,194.26,195.0,193.2,1697,193.2,61927,194.151684
2026-03-02 04:27:00-05:00,193.97,194.29,193.48,799,194.29,16950,193.861933
2026-03-02 04:48:00-05:00,194.1,194.45,193.5,526,193.66,15986,193.917357
2026-03-02 05:09:00-05:00,193.9,194.4,193.62,398,194.1,13517,194.037004
2026-03-02 05:30:00-05:00,194.15,194.61,194.09,438,194.13,12816,194.308611
2026-03-02 05:51:00-05:00,194.21,195.52,193.6,974,194.15,39952,194.633374
2026-03-02 06:12:00-05:00,194.69,194.69,193.91,432,194.02,12534,194.360096
2026-03-02 06:33:00-05:00,195.1,195.77,194.46,471,194.75,20867,194.929236
2026-03-02 06:54:00-05:00,194.5,195.35,194.2,1323,195.02,48574,194.876116
2026-03-02 07:15:00-05:00,194.53,194.62,194.2,623,194.57,22845,194.428332
2026-03-02 07:36:00-05:00,194.01,194.98,194.01,881,194.5,32798,194.506201
2026-03-02 07:57:00-05:00,194.83,200.21,191.1,19884,194.01,566341,193.625008
2026-03-02 08:18:00-05:00,195.969,196.22,194.82,2373,194.82,106750,195.701767
2026-03-02 08:39:00-05:00,194.7,195.8394,194.42,2062,195.8394,82632,195.161439
2026-03-02 09:00:00-05:00,194.0002,200.21,193.7,2489,194.7,130644,196.563238
2026-03-02 09:21:00-05:00,192.66,195.4,190.0,74627,194.04,4547547,193.232905
2026-03-02 09:42:00-05:00,194.415,195.3,192.64,53827,192.64,3424057,194.00407
2026-03-02 10:03:00-05:00,194.54,196.1,193.9,39118,194.55,2358225,195.077543
2026-03-02 10:24:00-05:00,194.885,195.25,193.15,35721,194.45,2304172,194.053666
