timestamp,close,high,low,trade_count,open,volume,vwap
2026-03-12 04:09:00-04:00,307.03,307.56,307.0,122,307.56,4992,307.07525
2026-03-12 04:30:00-04:00,307.02,307.02,306.84,22,306.84,734,306.88
2026-03-12 04:51:00-04:00,306.82,306.97,306.82,16,306.96,499,306.916667
2026-03-12 05:12:00-04:00,306.8,306.88,306.22,188,306.88,7644,306.425986
2026-03-12 05:33:00-04:00,307.52,307.52,306.94,94,306.94,3331,307.326553
2026-03-12 05:54:00-04:00,307.7,307.88,307.58,101,307.63,2820,307.704391
2026-03-12 06:15:00-04:00,307.69,307.91,307.31,93,307.31,2286,307.643923
2026-03-12 06:36:00-04:00,307.34,307.38,307.33,20,307.38,569,307.345
2026-03-12 06:57:00-04:00,306.71,307.01,306.7,100,307.01,3479,306.832429
2026-03-12 07:18:00-04:00,307.04,307.04,306.5,128,306.51,2265,306.638265
2026-03-12 07:39:00-04:00,306.7,307.45,306.7,94,307.45,2156,307.197163
2026-03-12 08:00:00-04:00,306.31,307.72,304.32,5430,306.88,77725,306.051206
2026-03-12 08:21:00-04:00,306.0632,306.56,306.0516,270,306.1,3860,306.243367
2026-03-12 08:42:00-04:00,306.35,306.53,306.03,360,306.05,834928,306.213636
2026-03-12 09:03:00-04:00,305.82,307.15,305.67,1384,306.73,28311,306.37687
2026-03-12 09:24:00-04:00,306.05,308.94,305.315,33643,306.0933,1515662,306.842912
2026-03-12 09:45:00-04:00,304.5801,306.09,303.88,52290,306.0151,1544806,304.728115
2026-03-12 10:06:00-04:00,303.53,305.18,303.41,49117,304.68,1356646,304.108979
2026-03-12 10:27:00-04:00,302.52,303.68,302.345,54302,303.54,1509718,302.95509
