timestamp,close,high,low,trade_count,open,volume,vwap
2026-03-06 04:00:00-05:00,300.05,301.3,300.05,507,301.3,9784,300.595479
2026-03-06 04:21:00-05:00,298.8,300.2,298.8,687,300.14,10490,299.494438
2026-03-06 04:42:00-05:00,298.8,298.83,298.57,556,298.58,19740,298.784665
2026-03-06 05:03:00-05:00,299.17,299.19,298.77,357,298.77,13058,298.92415
2026-03-06 05:24:00-05:00,298.84,298.93,298.8,248,298.87,9857,298.812546
2026-03-06 05:45:00-05:00,298.83,299.06,298.83,145,298.86,1733,298.922273
2026-03-06 06:06:00-05:00,299.29,299.29,298.79,221,298.8,3923,299.005393
2026-03-06 06:27:00-05:00,298.62,298.95,298.62,342,298.95,5567,298.71022
2026-03-06 06:48:00-05:00,298.0,298.68,297.72,1792,298.68,24592,298.003606
2026-03-06 07:09:00-05:00,297.6,298.3,297.6,878,297.8,18954,297.874172
2026-03-06 07:30:00-05:00,297.06,297.74,297.06,1431,297.57,28562,297.443701
2026-03-06 07:51:00-05:00,297.67,301.71,297.08,7248,297.52,114035,298.717097
2026-03-06 08:12:00-05:00,297.46,298.3,296.51,3912,297.66,59082,297.196511
2026-03-06 08:33:00-05:00,295.5,297.5,295.2,6424,297.28,95059,296.05393
2026-03-06 08:54:00-05:00,293.85,295.35,293.54,11827,295.3,210416,294.400105
2026-03-06 09:15:00-05:00,296.57,298.11,293.6,38877,293.85,1701421,296.161591
2026-03-06 09:36:00-05:00,297.63,297.95,295.5,64004,296.55,1916626,296.784715
2026-03-06 09:57:00-05:00,299.46,299.52,297.3,58910,297.66,1484710,298.625001
2026-03-06 10:18:00-05:00,300.25,300.29,299.19,42128,299.48,1335927,299.691671
