timestamp,symbol,high,low,close,volume,vwap,trade_count
2025-07-09 09:30:00,PCSA,0.265,0.26,0.2633,11000,0.263005,9
2025-07-09 09:31:00,PCSA,0.247,0.247,0.247,2010,0.247,2
2025-07-09 09:32:00,PCSA,0.243,0.243,0.243,920,0.243,2
2025-07-09 09:33:00,PCSA,0.2507,0.247,0.247,1207,0.248533,2
2025-07-09 09:34:00,PCSA,0.2514,0.247,0.247,1993,0.248746,6
2025-07-09 09:36:00,PCSA,0.2461,0.243,0.243,10410,0.244193,6
2025-07-09 09:38:00,PCSA,0.241,0.24,0.241,1815,0.240283,8
2025-07-09 09:39:00,PCSA,0.2478,0.2478,0.2478,242,0.2478,2
2025-07-09 09:44:00,PCSA,0.2599,0.2586,0.2586,4418,0.25865,5
2025-07-09 10:02:00,PCSA,0.261,0.261,0.261,1257,0.261,1
2025-07-09 10:03:00,PCSA,0.2625,0.2625,0.2625,2000,0.2625,1
2025-07-09 10:04:00,PCSA,0.264,0.264,0.264,100,0.264,1
2025-07-09 10:05:00,PCSA,0.2619,0.2619,0.2619,33661,0.2619,3
2025-07-09 10:06:00,PCSA,0.2619,0.2619,0.2619,18364,0.2619,2
2025-07-09 10:07:00,PCSA,0.2621,0.2597,0.2617,1110,0.260718,6
2025-07-09 10:12:00,PCSA,0.2667,0.265,0.2667,2153,0.266619,5
2025-07-09 10:13:00,PCSA,0.2701,0.2701,0.2701,3000,0.2701,2
2025-07-09 10:15:00,PCSA,0.28,0.275,0.28,730,0.279315,2
2025-07-09 10:18:00,PCSA,0.275,0.275,0.275,2500,0.275,1
2025-07-09 10:19:00,PCSA,0.27,0.2687,0.27,8716,0.269478,3
2025-07-09 10:23:00,PCSA,0.273,0.273,0.273,10000,0.273,2
2025-07-09 10:25:00,PCSA,0.27,0.27,0.27,2000,0.27,1
2025-07-09 10:28:00,PCSA,0.2699,0.2663,0.2663,1782,0.267563,4
2025-07-09 10:30:00,PCSA,0.2721,0.2721,0.2721,5000,0.2721,1
2025-07-09 10:31:00,PCSA,0.272,0.272,0.272,105,0.272,1
2025-07-09 10:32:00,PCSA,0.275,0.275,0.275,5000,0.275,2
