timestamp,close,high,low,trade_count,open,volume,vwap
2026-02-24 04:15:00-05:00,312.66,312.66,312.29,167,312.29,4234,312.497247
2026-02-24 04:36:00-05:00,312.39,312.54,312.39,136,312.54,2439,312.501594
2026-02-24 04:57:00-05:00,312.37,312.67,312.37,117,312.65,2703,312.58553
2026-02-24 05:18:00-05:00,312.23,312.29,312.2,157,312.29,2253,312.250843
2026-02-24 05:39:00-05:00,312.02,312.09,311.99,163,312.06,4387,312.048646
2026-02-24 06:00:00-05:00,311.99,312.18,311.99,195,312.18,3382,312.047088
2026-02-24 06:21:00-05:00,312.03,312.03,311.79,132,311.93,1635,311.87411
2026-02-24 06:42:00-05:00,311.81,312.21,311.81,423,312.03,5258,311.977163
2026-02-24 07:03:00-05:00,311.8,312.42,311.79,722,312.05,12464,311.953805
2026-02-24 07:24:00-05:00,311.52,312.03,311.52,520,311.95,10062,311.893166
2026-02-24 07:45:00-05:00,311.68,312.65,311.39,5917,311.63,101553,311.948988
2026-02-24 08:06:00-05:00,311.69,311.79,311.49,879,311.75,18505,311.696481
2026-02-24 08:27:00-05:00,312.1,312.19,311.64,1049,311.65,38855,311.780726
2026-02-24 08:48:00-05:00,312.2,312.69,311.9,1056,311.9,17987,312.336146
2026-02-24 09:09:00-05:00,310.24,312.38,310.12,3456,312.26,51179,311.077182
2026-02-24 09:30:00-05:00,308.02,310.55,305.72,86819,310.38,3249463,308.061885
2026-02-24 09:51:00-05:00,307.85,309.62,306.67,51962,308.03,1362341,307.946459
2026-02-24 10:12:00-05:00,309.26,309.37,305.85,63718,307.88,1775340,307.541978
