timestamp,symbol,high,low,close,volume,vwap,trade_count
2025-07-08 13:30:00,SOUN,12.49,11.91,12.485,54503,12.3261,239
2025-07-08 13:31:00,SOUN,12.665,12.415,12.61,48013,12.564666,203
2025-07-08 13:32:00,SOUN,12.81,12.555,12.785,21866,12.693263,138
2025-07-08 13:33:00,SOUN,12.815,12.7,12.72,11370,12.767916,75
2025-07-08 13:34:00,SOUN,12.7,12.475,12.49,16401,12.543548,72
2025-07-08 13:35:00,SOUN,12.78,12.505,12.755,22099,12.689813,111
2025-07-08 13:36:00,SOUN,12.86,12.725,12.81,28927,12.790379,131
2025-07-08 13:37:00,SOUN,12.845,12.715,12.765,8727,12.774136,65
2025-07-08 13:38:00,SOUN,12.885,12.755,12.85,18621,12.81803,122
2025-07-08 13:39:00,SOUN,12.915,12.84,12.895,24172,12.880461,104
2025-07-08 13:40:00,SOUN,12.915,12.8,12.84,12891,12.873029,71
2025-07-08 13:41:00,SOUN,12.93,12.8,12.8,19660,12.845105,88
2025-07-08 13:42:00,SOUN,12.865,12.765,12.83,13766,12.826049,68
2025-07-08 13:43:00,SOUN,12.82,12.705,12.75,16085,12.74663,81
2025-07-08 13:44:00,SOUN,12.8,12.725,12.735,24282,12.750551,117
2025-07-08 13:45:00,SOUN,12.985,12.745,12.985,21471,12.872871,127
2025-07-08 18:05:00,SOUN,13.185,13.18,13.185,3788,13.182353,19
